"seqnames","start","end","width","strand","probe","gene_feature.ranges.start","gene_feature.ranges.end","gene_feature.ranges.width","gene_feature.strand","ensembl_gene_id","gene_name","start_position","end_position","feature_type"
"1239","chr7",82820935,82820936,2,"*","cg06640927",82754012,83162930,408919,"-","ENSG00000186472","PCLO",83162359,83163096,"."
"1240","chr5",79471079,79471080,2,"*","cg06646622",79372636,79514134,141499,"-","ENSG00000152413","HOMER1",79513525,79514645,"."
"1241","chr1",155011519,155011520,2,"*","cg06649639",155002630,155018522,15893,"+","ENSG00000160685","ZBTB7B",155003372,155004060,"."
"1242","chr12",121403569,121403570,2,"*","cg06657560",121400041,121430623,30583,"+","ENSG00000170633","RNF34",121399578,121400593,"S_Shelf"
"1243","chrX",155612874,155612875,2,"*","cg06659128",155489011,155719098,230088,"-","ENSG00000185973","TMLHE",155612452,155613058,"Island"
"1244","chrX",155612874,155612875,2,"*","cg06659128",155612572,155782459,169888,"+","ENSG00000168939","SPRY3",155612452,155613058,"Island"
"1245","chrX",64189634,64189635,2,"*","cg06666117",64185117,64205708,20592,"-","ENSG00000184675","AMER1",64204319,64206310,"."
"1246","chrX",106611722,106611723,2,"*","cg06667703",106611930,106679439,67510,"+","ENSG00000147231","RADX",106611799,106612067,"N_Shore"
"1247","chr16",85898777,85898778,2,"*","cg06672120",85899162,85922606,23445,"+","ENSG00000140968","IRF8",85898516,85899336,"Island"
"1248","chr7",92608893,92608894,2,"*","cg06688763",92604921,92836573,231653,"-","ENSG00000105810","CDK6",92589747,92590559,"."
"1249","chr14",65280253,65280254,2,"*","cg06694428",65236480,65318790,82311,"-","ENSG00000258760","AL355076.2",65279612,65280254,"Island"
"1250","chr14",65280253,65280254,2,"*","cg06694428",65279267,65281166,1900,"+","ENSG00000259078","PTBP1P",65279612,65280254,"Island"
"1251","chr16",617157,617158,2,"*","cg06717750",589357,629272,39916,"+","ENSG00000197562","RAB40C",614037,614587,"S_Shelf"
"1252","chr5",1594693,1594694,2,"*","cg06721546",1567495,1594620,27126,"-","ENSG00000185986","SDHAP3",1594124,1594912,"Island"
"1253","chr5",1594693,1594694,2,"*","cg06721546",1594626,1611467,16842,"+","ENSG00000271119","AC026412.3",1594124,1594912,"Island"
"1254","chr12",114398905,114398906,2,"*","cg06725552",114353911,114408442,54532,"-","ENSG00000089225","TBX5",114400508,114401084,"N_Shore"
"1255","chr6",170177623,170177624,2,"*","cg06753827",170178681,170179660,980,"+","ENSG00000273100","AL596442.2",170175639,170177453,"S_Shore"
"1256","chr16",10386018,10386019,2,"*","cg06754445",10326434,10483638,157205,"+","ENSG00000166669","ATF7IP2",10385830,10386397,"Island"
"1257","chr5",141409883,141409884,2,"*","cg06757405",141330571,141512981,182411,"+","ENSG00000204956","PCDHGA1",141409528,141410195,"Island"
"1258","chr5",141409883,141409884,2,"*","cg06757405",141338760,141512975,174216,"+","ENSG00000081853","PCDHGA2",141409528,141410195,"Island"
"1259","chr5",141409883,141409884,2,"*","cg06757405",141343829,141512975,169147,"+","ENSG00000254245","PCDHGA3",141409528,141410195,"Island"
"1260","chr5",141409883,141409884,2,"*","cg06757405",141350102,141512979,162878,"+","ENSG00000254221","PCDHGB1",141409528,141410195,"Island"
"1261","chr5",141409883,141409884,2,"*","cg06757405",141355021,141512975,157955,"+","ENSG00000262576","PCDHGA4",141409528,141410195,"Island"
"1262","chr5",141409883,141409884,2,"*","cg06757405",141360042,141512979,152938,"+","ENSG00000253910","PCDHGB2",141409528,141410195,"Island"
"1263","chr5",141409883,141409884,2,"*","cg06757405",141364232,141512979,148748,"+","ENSG00000253485","PCDHGA5",141409528,141410195,"Island"
"1264","chr5",141409883,141409884,2,"*","cg06757405",141370242,141512975,142734,"+","ENSG00000262209","PCDHGB3",141409528,141410195,"Island"
"1265","chr5",141409883,141409884,2,"*","cg06757405",141373891,141512975,139085,"+","ENSG00000253731","PCDHGA6",141409528,141410195,"Island"
"1266","chr5",141409883,141409884,2,"*","cg06757405",141382739,141512975,130237,"+","ENSG00000253537","PCDHGA7",141409528,141410195,"Island"
"1267","chr5",141409883,141409884,2,"*","cg06757405",141387698,141512975,125278,"+","ENSG00000253953","PCDHGB4",141409528,141410195,"Island"
"1268","chr5",141409883,141409884,2,"*","cg06757405",141390157,141512979,122823,"+","ENSG00000253767","PCDHGA8",141409528,141410195,"Island"
"1269","chr5",141409883,141409884,2,"*","cg06757405",141397987,141512979,114993,"+","ENSG00000276547","PCDHGB5",141409528,141410195,"Island"
"1270","chr5",141409883,141409884,2,"*","cg06757405",141402932,141512979,110048,"+","ENSG00000261934","PCDHGA9",141409528,141410195,"Island"
"1271","chr5",141409883,141409884,2,"*","cg06757405",141408021,141512979,104959,"+","ENSG00000253305","PCDHGB6",141409528,141410195,"Island"
"1272","chr13",46551717,46551718,2,"*","cg06765814",46553168,46753040,199873,"+","ENSG00000136141","LRCH1",46552836,46554571,"N_Shore"
"1273","chr3",124780806,124780807,2,"*","cg06786219",124761948,124901418,139471,"-","ENSG00000082781","ITGB5",124730332,124730614,"."
"1274","chr3",124780806,124780807,2,"*","cg06786219",124781155,124787757,6603,"+","ENSG00000244286","ITGB5-AS1",124730332,124730614,"."
"1275","chr12",132558775,132558776,2,"*","cg06791426",132489551,132585188,95638,"+","ENSG00000112787","FBRSL1",132558708,132559136,"Island"
"1276","chr1",89634511,89634512,2,"*","cg06804564",89629725,89676386,46662,"+","ENSG00000230735","AC093423.2",89632672,89633733,"S_Shore"
"1277","chr1",89634511,89634512,2,"*","cg06804564",89633072,89769903,136832,"+","ENSG00000171488","LRRC8C",89632672,89633733,"S_Shore"
"1278","chr1",89634511,89634512,2,"*","cg06804564",89633140,89933250,300111,"+","ENSG00000271949","AC093423.3",89632672,89633733,"S_Shore"
"1279","chr3",15859006,15859007,2,"*","cg06805253",15667236,15859771,192536,"-","ENSG00000206560","ANKRD28",15858991,15860483,"Island"
"1280","chr3",15859006,15859007,2,"*","cg06805253",15860158,15875979,15822,"+","ENSG00000287042","AC090945.1",15858991,15860483,"Island"
"1281","chr14",33925643,33925644,2,"*","cg06816517",33924227,34462774,538548,"-","ENSG00000129521","EGLN3",33950303,33951232,"."
"1282","chr10",86755770,86755771,2,"*","cg06817917",86749754,86756298,6545,"-","ENSG00000272631","AC067750.1",86755670,86757460,"Island"
"1283","chr10",86755770,86755771,2,"*","cg06817917",86756601,86932825,176225,"+","ENSG00000107779","BMPR1A",86755670,86757460,"Island"
"1284","chr8",119208642,119208643,2,"*","cg06822816",119165034,119245673,80640,"+","ENSG00000147676","MAL2",119208150,119208982,"Island"
"1285","chr10",84225563,84225564,2,"*","cg06835074",84220571,84225544,4974,"-","ENSG00000204033","LRIT2",84237354,84237671,"."
"1286","chr2",97792606,97792607,2,"*","cg06840305",97756333,97995948,239616,"-","ENSG00000075568","TMEM131",97741331,97741576,"."
"1287","chr13",111315584,111315585,2,"*","cg06846640",111316184,111344249,28066,"+","ENSG00000153495","TEX29",111326242,111326752,"."
"1288","chr1",207801837,207801838,2,"*","cg06852461",207801518,207879115,77598,"-","ENSG00000203709","MIR29B2CHG",207751827,207752619,"."
"1289","chr16",88738563,88738564,2,"*","cg06855137",88715338,88785220,69883,"-","ENSG00000103335","PIEZO1",88737395,88737704,"S_Shore"
"1290","chr16",88738563,88738564,2,"*","cg06855137",88731180,88741425,10246,"+","ENSG00000224888","AC138028.2",88737395,88737704,"S_Shore"
"1291","chrX",72276791,72276792,2,"*","cg06868150",72181353,72302926,121574,"+","ENSG00000102309","PIN4",72276851,72277377,"N_Shore"
"1292","chrX",72276791,72276792,2,"*","cg06868150",72255679,72277248,21570,"-","ENSG00000198034","RPS4X",72276851,72277377,"N_Shore"
"1293","chr17",80743183,80743184,2,"*","cg06872548",80544819,80966371,421553,"+","ENSG00000141564","RPTOR",80746201,80746427,"N_Shelf"
"1294","chr12",114396908,114396909,2,"*","cg06875424",114353911,114408442,54532,"-","ENSG00000089225","TBX5",114396107,114396405,"S_Shore"
"1295","chr6",39792871,39792872,2,"*","cg06895295",39792298,39904877,112580,"+","ENSG00000146122","DAAM2",39792291,39792650,"S_Shore"
"1296","chr7",19773674,19773675,2,"*","cg06896909",19719315,19773617,54303,"-","ENSG00000173452","TMEM196",19708775,19709238,"."
"1297","chr17",50531971,50531972,2,"*","cg06900494",50525520,50538761,13242,"-","ENSG00000250286","AC021491.2",50536518,50537105,"."
"1298","chr17",50531971,50531972,2,"*","cg06900494",50532682,50543750,11069,"+","ENSG00000049283","EPN3",50536518,50537105,"."
"1299","chr11",33774641,33774642,2,"*","cg06904287",33740939,33774543,33605,"-","ENSG00000110429","FBXO3",33773847,33774773,"Island"
"1300","chr11",33774641,33774642,2,"*","cg06904287",33774699,33775670,972,"+","ENSG00000254508","FBXO3-DT",33773847,33774773,"Island"
"1301","chr1",16967476,16967477,2,"*","cg06911110",16740273,16972964,232692,"+","ENSG00000058453","CROCC",16966410,16966620,"S_Shore"
"1302","chr1",1627621,1627622,2,"*","cg06912282",1615415,1630610,15196,"+","ENSG00000197530","MIB2",1626670,1634630,"Island"
"1303","chr10",133340468,133340469,2,"*","cg06922248",133309410,133352529,43120,"+","ENSG00000283496","ZNF511-PRAP1",133334693,133337061,"S_Shelf"
"1304","chr17",6480799,6480800,2,"*","cg06928695",6451263,6556555,105293,"-","ENSG00000091622","PITPNM3",6455095,6455635,"."
"1305","chr7",93575972,93575973,2,"*","cg06934092",93424486,93574730,150245,"-","ENSG00000004948","CALCR",93574774,93575069,"S_Shore"
"1306","chr7",27158406,27158407,2,"*","cg06934774",27153716,27157936,4221,"-","ENSG00000122592","HOXA7",27158564,27158895,"N_Shore"
"1307","chr7",27158406,27158407,2,"*","cg06934774",27158344,27158976,633,"+","ENSG00000270182","AC004080.4",27158564,27158895,"N_Shore"
"1308","chr12",49297533,49297534,2,"*","cg06936768",49293252,49298686,5435,"+","ENSG00000135406","PRPH",49295091,49297577,"Island"
"1309","chr12",49297533,49297534,2,"*","cg06936768",49292631,49324576,31946,"-","ENSG00000258334","AC125611.4",49295091,49297577,"Island"
"1310","chr3",184327229,184327230,2,"*","cg06958937",184314495,184335358,20864,"+","ENSG00000114867","EIF4G1",184327229,184327448,"Island"
"1311","chr7",76404478,76404479,2,"*","cg06959773",76389334,76409697,20364,"-","ENSG00000146700","SSC4D",76400331,76400565,"S_Shelf"
"1312","chr7",76404478,76404479,2,"*","cg06959773",76397518,76442071,44554,"+","ENSG00000188372","ZP3",76400331,76400565,"S_Shelf"
"1313","chr2",97792916,97792917,2,"*","cg06969479",97756333,97995948,239616,"-","ENSG00000075568","TMEM131",97741331,97741576,"."
"1314","chr10",88583451,88583452,2,"*","cg06981182",88273864,88584530,310667,"-","ENSG00000184719","RNLS",88582772,88583464,"Island"
"1315","chr18",24271491,24271492,2,"*","cg06997114",24162045,24397880,235836,"-","ENSG00000141447","OSBPL1A",24271436,24272205,"Island"
"1316","chr4",139082290,139082291,2,"*","cg07002832",139028112,139177218,149107,"-","ENSG00000109381","ELF2",139082915,139083165,"N_Shore"
"1317","chr7",55552948,55552949,2,"*","cg07006935",55436056,55572988,136933,"-","ENSG00000154978","VOPP1",55571585,55572906,"."
"1318","chr4",183099879,183099880,2,"*","cg07008213",183097017,183099199,2183,"-","ENSG00000251359","WWC2-AS2",183097678,183100226,"Island"
"1319","chr4",183099879,183099880,2,"*","cg07008213",183099257,183320777,221521,"+","ENSG00000151718","WWC2",183097678,183100226,"Island"
"1320","chr12",52244808,52244809,2,"*","cg07022048",52232520,52252186,19667,"+","ENSG00000135480","KRT7",52245412,52245632,"N_Shore"
"1321","chr15",64703485,64703486,2,"*","cg07031532",64687573,64703281,15709,"-","ENSG00000180304","OAZ2",64703004,64703497,"Island"
"1322","chr15",64703485,64703486,2,"*","cg07031532",64701248,64719602,18355,"+","ENSG00000259635","AC100830.1",64703004,64703497,"Island"
"1323","chr7",4712353,4712354,2,"*","cg07044458",4682295,4771442,89148,"+","ENSG00000164916","FOXK1",4718172,4718406,"."
"1324","chr7",27144831,27144832,2,"*","cg07049592",27106184,27152581,46398,"-","ENSG00000105997","HOXA3",27142995,27145943,"Island"
"1325","chr7",27144831,27144832,2,"*","cg07049592",27129977,27155928,25952,"+","ENSG00000254369","HOXA-AS3",27142995,27145943,"Island"
"1326","chr7",27144831,27144832,2,"*","cg07049592",27128969,27152561,23593,"-","ENSG00000273433","AC004080.6",27142995,27145943,"Island"
"1327","chr7",27144831,27144832,2,"*","cg07049592",27141052,27143681,2630,"-","ENSG00000106004","HOXA5",27142995,27145943,"Island"
"1328","chrX",151975043,151975044,2,"*","cg07053880",151953124,151974680,21557,"-","ENSG00000102287","GABRE",151974209,151974899,"S_Shore"
"1329","chr8",102108032,102108033,2,"*","cg07056138",101686542,102124907,438366,"-","ENSG00000104490","NCALD",102123687,102124547,"."
"1330","chr6",169751437,169751438,2,"*","cg07059403",169740109,169751587,11479,"-","ENSG00000184786","TCTE3",169751256,169752035,"Island"
"1331","chr6",169751437,169751438,2,"*","cg07059403",169751622,169781600,29979,"+","ENSG00000130023","ERMARD",169751256,169752035,"Island"
"1332","chr2",100562768,100562769,2,"*","cg07063082",100562993,100576739,13747,"+","ENSG00000115539","PDCL3",100562857,100563619,"N_Shore"
"1333","chr19",17606285,17606286,2,"*","cg07066898",17601328,17688365,87038,"-","ENSG00000130477","UNC13A",17606052,17606722,"Island"
"1334","chrX",16712557,16712558,2,"*","cg07079445",16587999,16712936,124938,"-","ENSG00000047230","CTPS2",16711803,16712815,"Island"
"1335","chr2",7432542,7432543,2,"*","cg07088427",7383227,7450544,67318,"+","ENSG00000229727","AC013460.1",7430941,7431511,"S_Shore"
"1336","chr17",38732816,38732817,2,"*","cg07095330",38730341,38735605,5265,"+","ENSG00000277972","CISD3",38729856,38730405,"S_Shelf"
"1337","chr17",38732816,38732817,2,"*","cg07095330",38731802,38731920,119,"-","ENSG00000276036","RNA5SP440",38729856,38730405,"S_Shelf"
"1338","chr4",1010766,1010767,2,"*","cg07106881",1009936,1026898,16963,"+","ENSG00000127418","FGFRL1",1009319,1012494,"Island"
"1339","chr11",77034387,77034388,2,"*","cg07107130",77034398,77041973,7576,"+","ENSG00000198488","B3GNT6",77039649,77040731,"."
"1340","chr17",38510226,38510227,2,"*","cg07118262",38419280,38512385,93106,"+","ENSG00000275832","ARHGAP23",38509753,38510998,"Island"
"1341","chr17",78510407,78510408,2,"*","cg07125124",78423697,78577396,153700,"-","ENSG00000187775","DNAH17",78502726,78502993,"."
"1342","chr11",118572915,118572916,2,"*","cg07125925",118544528,118572970,28443,"-","ENSG00000118096","IFT46",118572302,118572916,"Island"
"1343","chr11",118572915,118572916,2,"*","cg07125925",118572390,118603033,30644,"+","ENSG00000095139","ARCN1",118572302,118572916,"Island"
"1344","chr7",100097914,100097915,2,"*","cg07129731",100092728,100101940,9213,"-","ENSG00000166508","MCM7",100100551,100102023,"N_Shelf"
"1345","chr17",32341732,32341733,2,"*","cg07130366",32324431,32360700,36270,"+","ENSG00000265794","AC005899.4",32342007,32342268,"N_Shore"
"1346","chr17",32341732,32341733,2,"*","cg07130366",32324565,32350023,25459,"-","ENSG00000108666","C17orf75",32342007,32342268,"N_Shore"
"1347","chr5",42992672,42992673,2,"*","cg07137955",42983636,42993276,9641,"-","ENSG00000287263","AC008875.3",42991932,42992853,"Island"
"1348","chr12",120115498,120115499,2,"*","cg07156824",120095099,120117502,22404,"-","ENSG00000111737","RAB35",120116359,120117420,"N_Shore"
"1349","chr12",120115498,120115499,2,"*","cg07156824",120116907,120119000,2094,"+","ENSG00000277283","AC004812.2",120116359,120117420,"N_Shore"
"1350","chr1",35577385,35577386,2,"*","cg07167423",35569813,35577729,7917,"-","ENSG00000239636","AC004865.2",35576832,35577843,"Island"
"1351","chr1",35577385,35577386,2,"*","cg07167423",35573314,35595328,22015,"+","ENSG00000116819","TFAP2E",35576832,35577843,"Island"
"1352","chr1",10664433,10664434,2,"*","cg07177917",10636604,10796650,160047,"-","ENSG00000130940","CASZ1",10665131,10665560,"N_Shore"
"1353","chr1",35576832,35576833,2,"*","cg07196426",35569813,35577729,7917,"-","ENSG00000239636","AC004865.2",35576832,35577843,"Island"
"1354","chr1",35576832,35576833,2,"*","cg07196426",35573314,35595328,22015,"+","ENSG00000116819","TFAP2E",35576832,35577843,"Island"
"1355","chr8",123681156,123681157,2,"*","cg07200421",123680794,123737402,56609,"-","ENSG00000104537","ANXA13",123768047,123769025,"."
"1356","chr5",141651194,141651195,2,"*","cg07204747",141639302,141651418,12117,"-","ENSG00000197948","FCHSD1",141651352,141651610,"N_Shore"
"1357","chr1",176177969,176177970,2,"*","cg07205154",175944831,176207286,262456,"-","ENSG00000143207","COP1",176206576,176207675,"."
"1358","chr5",163507016,163507017,2,"*","cg07217350",163503114,163519354,16241,"+","ENSG00000038274","MAT2B",163505449,163505940,"S_Shore"
"1359","chr10",133310260,133310261,2,"*","cg07219844",133278630,133312337,33708,"-","ENSG00000130640","TUBGCP2",133309735,133309944,"S_Shore"
"1360","chr10",133310260,133310261,2,"*","cg07219844",133308914,133313162,4249,"+","ENSG00000198546","ZNF511",133309735,133309944,"S_Shore"
"1361","chr10",133310260,133310261,2,"*","cg07219844",133309410,133352529,43120,"+","ENSG00000283496","ZNF511-PRAP1",133309735,133309944,"S_Shore"
"1362","chr2",210170806,210170807,2,"*","cg07225547",210021421,210171409,149989,"-","ENSG00000144445","KANSL1L",210170755,210171913,"Island"
"1363","chr2",210170806,210170807,2,"*","cg07225547",210171518,210233976,62459,"+","ENSG00000279317","AC006994.1",210170755,210171913,"Island"
"1364","chr6",168931211,168931212,2,"*","cg07226165",168920394,168964386,43993,"-","ENSG00000225879","AL513210.1",168931743,168932206,"N_Shore"
"1365","chr16",3500908,3500909,2,"*","cg07240673",3458071,3515564,57494,"+","ENSG00000263212","AC004224.2",3500774,3501274,"Island"
"1366","chr16",3500908,3500909,2,"*","cg07240673",3500976,3539048,38073,"+","ENSG00000103351","CLUAP1",3500774,3501274,"Island"
"1367","chr10",126062401,126062402,2,"*","cg07244202",126012381,126388455,376075,"-","ENSG00000148848","ADAM12",125895681,125896969,"."
"1368","chr4",121870654,121870655,2,"*","cg07263178",121824329,121870487,46159,"-","ENSG00000138686","BBS7",121870046,121870680,"Island"
"1369","chr4",121870654,121870655,2,"*","cg07263178",121870583,121872848,2266,"+","ENSG00000261501","AC079341.1",121870046,121870680,"Island"
"1370","chr8",19938883,19938884,2,"*","cg07263235",19901717,19967259,65543,"+","ENSG00000175445","LPL",19939333,19940495,"N_Shore"
"1371","chr5",135028283,135028284,2,"*","cg07274716",135027734,135034813,7080,"-","ENSG00000069011","PITX1",135027403,135029456,"Island"
"1372","chr3",55489566,55489567,2,"*","cg07278054",55465715,55490539,24825,"-","ENSG00000114251","WNT5A",55486199,55488316,"S_Shore"
"1373","chr11",45804986,45804987,2,"*","cg07288869",45804072,45813016,8945,"+","ENSG00000181830","SLC35C1",45804065,45805426,"Island"
"1374","chr10",97333704,97333705,2,"*","cg07301537",97332497,97334729,2233,"-","ENSG00000181274","FRAT2",97333650,97335198,"Island"
"1375","chr10",97333704,97333705,2,"*","cg07301537",97334564,97343203,8640,"+","ENSG00000225850","AL355490.1",97333650,97335198,"Island"
"1376","chr17",48606444,48606445,2,"*","cg07318128",48595751,48604992,9242,"-","ENSG00000108511","HOXB6",48607883,48608087,"N_Shore"
"1377","chr1",239907802,239907803,2,"*","cg07318372",239386565,239915452,528888,"+","ENSG00000133019","CHRM3",239997538,239998316,"."
"1378","chr2",167987388,167987389,2,"*","cg07319162",167954020,168247595,293576,"-","ENSG00000198648","STK39",168246441,168247944,"."
"1379","chr5",80764283,80764284,2,"*","cg07324116",80654652,80876815,222164,"+","ENSG00000113318","MSH3",80654185,80655054,"."
"1380","chr7",35802290,35802291,2,"*","cg07338836",35800932,35907105,106174,"+","ENSG00000122545","SEPTIN7",35800523,35801981,"S_Shore"
"1381","chr1",153563802,153563803,2,"*","cg07353685",153561108,153567890,6783,"-","ENSG00000196754","S100A2",153535949,153536364,"."
"1382","chr5",177403357,177403358,2,"*","cg07360250",177403204,177442901,39698,"+","ENSG00000198055","GRK6",177403275,177404638,"Island"
"1383","chr5",177403357,177403358,2,"*","cg07360250",177402141,177409564,7424,"-","ENSG00000131187","F12",177403275,177404638,"Island"
"1384","chr5",132737885,132737886,2,"*","cg07361874",132692628,132737638,45011,"-","ENSG00000131437","KIF3A",132737004,132737737,"S_Shore"
"1385","chr16",89625952,89625953,2,"*","cg07384589",89613308,89638456,25149,"+","ENSG00000015413","DPEP1",89647504,89648442,"."
"1386","chr15",82646876,82646877,2,"*","cg07386898",82543201,82648861,105661,"-","ENSG00000214575","CPEB1",82646366,82648790,"Island"
"1387","chr15",82646876,82646877,2,"*","cg07386898",82647770,82692820,45051,"+","ENSG00000259462","CPEB1-AS1",82646366,82648790,"Island"
"1388","chr6",107459579,107459580,2,"*","cg07395788",107152562,107459564,307003,"-","ENSG00000164494","PDSS2",107459571,107460205,"Island"
"1389","chr3",125211781,125211782,2,"*","cg07405771",125082636,125212864,130229,"-","ENSG00000221955","SLC12A8",125212318,125212903,"N_Shore"
"1390","chr4",7919158,7919159,2,"*","cg07406289",7758714,7939926,181213,"-","ENSG00000196526","AFAP1",7938837,7940126,"."
"1391","chrX",40735651,40735652,2,"*","cg07458836",40648305,40735858,87554,"-","ENSG00000180182","MED14",40735264,40736205,"Island"
"1392","chrX",40735651,40735652,2,"*","cg07458836",40735400,40738701,3302,"+","ENSG00000234636","MED14OS",40735264,40736205,"Island"
"1393","chr7",55522110,55522111,2,"*","cg07459478",55436056,55572988,136933,"-","ENSG00000154978","VOPP1",55571585,55572906,"."
"1394","chr16",68448906,68448907,2,"*","cg07461772",68358327,68448508,90182,"-","ENSG00000103056","SMPD3",68446962,68448919,"Island"
"1395","chr16",68448906,68448907,2,"*","cg07461772",68448843,68450002,1160,"+","ENSG00000287760","AC099521.4",68446962,68448919,"Island"
"1396","chr16",68448906,68448907,2,"*","cg07461772",68450283,68452318,2036,"+","ENSG00000274698","AC099521.2",68446962,68448919,"Island"
"1397","chr1",159010020,159010021,2,"*","cg07463059",158999968,159055155,55188,"+","ENSG00000163565","IFI16",159171413,159171928,"."
"1398","chr17",55090046,55090047,2,"*","cg07465627",54968727,55173632,204906,"+","ENSG00000166263","STXBP4",54968243,54969007,"."
"1399","chr17",76000164,76000165,2,"*","cg07471052",75979231,76005999,26769,"+","ENSG00000261408","TEN1-CDK3",76007099,76009413,"."
"1400","chr17",76000164,76000165,2,"*","cg07471052",75979240,76000586,21347,"+","ENSG00000257949","TEN1",76007099,76009413,"."
"1401","chr17",76000164,76000165,2,"*","cg07471052",76000906,76005999,5094,"+","ENSG00000250506","CDK3",76007099,76009413,"."
"1402","chr5",172683566,172683567,2,"*","cg07485775",172641263,172691540,50278,"+","ENSG00000214357","NEURL1B",172683280,172684301,"Island"
"1403","chr6",2510273,2510274,2,"*","cg07508341",2245718,2525976,280259,"+","ENSG00000250903","GMDS-DT",2634139,2634711,"."
"1404","chr6",2510273,2510274,2,"*","cg07508341",2503797,2528665,24869,"-","ENSG00000287903","AL359852.2",2634139,2634711,"."
"1405","chr6",159042268,159042269,2,"*","cg07516148",158988178,159088114,99937,"+","ENSG00000271913","AL035530.2",158999434,159000261,"."
"1406","chr6",159042268,159042269,2,"*","cg07516148",159034468,159045152,10685,"-","ENSG00000164691","TAGAP",158999434,159000261,"."
"1407","chr6",159042268,159042269,2,"*","cg07516148",159042192,159095823,53632,"-","ENSG00000226032","AL035530.1",158999434,159000261,"."
"1408","chr4",11428928,11428929,2,"*","cg07529260",11393150,11429564,36415,"-","ENSG00000002587","HS3ST1",11428612,11429632,"Island"
"1409","chr4",11428928,11428929,2,"*","cg07529260",11426874,11467802,40929,"+","ENSG00000287778","AC006230.1",11428612,11429632,"Island"
"1410","chr16",85575053,85575054,2,"*","cg07532353",85169525,85676204,506680,"+","ENSG00000131149","GSE1",85586334,85586656,"."
"1411","chr4",177442368,177442369,2,"*","cg07536998",177430774,177442437,11664,"-","ENSG00000038002","AGA",177442086,177442554,"Island"
"1412","chr4",177442368,177442369,2,"*","cg07536998",177442519,177681381,238863,"+","ENSG00000250131","AC078881.1",177442086,177442554,"Island"
"1413","chr3",172195293,172195294,2,"*","cg07538890",172039578,172401669,362092,"+","ENSG00000075420","FNDC3B",172039704,172040934,"."
"1414","chr18",74292172,74292173,2,"*","cg07544653",74250846,74291973,41128,"-","ENSG00000166347","CYB5A",74290907,74292535,"Island"
"1415","chr18",74292172,74292173,2,"*","cg07544653",74293217,74298662,5446,"+","ENSG00000286529","AC090398.2",74290907,74292535,"Island"
"1416","chr16",88416218,88416219,2,"*","cg07545858",88382959,88440757,57799,"+","ENSG00000225614","ZNF469",88429794,88431355,"."
"1417","chr17",48608086,48608087,2,"*","cg07547765",48607232,48633572,26341,"-","ENSG00000260027","HOXB7",48607883,48608087,"Island"
"1418","chr1",3772606,3772607,2,"*","cg07549162",3772655,3775982,3328,"+","ENSG00000235169","SMIM1",3771990,3773120,"Island"
"1419","chr7",97731889,97731890,2,"*","cg07550362",97732084,97740472,8389,"+","ENSG00000006128","TAC1",97731821,97733706,"Island"
"1420","chr10",1214290,1214291,2,"*","cg07554775",1159768,1289426,129659,"+","ENSG00000229205","LINC00200",1206202,1206565,"."
"1421","chr10",1214290,1214291,2,"*","cg07554775",1177313,1737525,560213,"-","ENSG00000185736","ADARB2",1206202,1206565,"."
"1422","chr5",135578952,135578953,2,"*","cg07557560",135559577,135634874,75298,"+","ENSG00000250167","AC034206.1",135578489,135579178,"Island"
"1423","chr5",135578952,135578953,2,"*","cg07557560",135570679,135579279,8601,"-","ENSG00000145824","CXCL14",135578489,135579178,"Island"
"1424","chr5",135578952,135578953,2,"*","cg07557560",135579202,135889770,310569,"+","ENSG00000145832","SLC25A48",135578489,135579178,"Island"
"1425","chr20",41617326,41617327,2,"*","cg07577569",41402083,41618384,216302,"-","ENSG00000124177","CHD6",41617707,41619202,"N_Shore"
"1426","chr10",8054637,8054638,2,"*","cg07578663",8045378,8075198,29821,"+","ENSG00000107485","GATA3",8049412,8056366,"Island"
"1427","chr10",8054637,8054638,2,"*","cg07578663",8050450,8053484,3035,"-","ENSG00000197308","GATA3-AS1",8049412,8056366,"Island"
"1428","chr8",141147041,141147042,2,"*","cg07580128",141117278,141195808,78531,"+","ENSG00000105339","DENND3",141128110,141129243,"."
"1429","chr17",79796645,79796646,2,"*","cg07581365",79792132,79801683,9552,"-","ENSG00000141570","CBX8",79795138,79795363,"S_Shore"
"1430","chr11",236519,236520,2,"*","cg07581484",215030,236931,21902,"-","ENSG00000142082","SIRT3",235919,237290,"Island"
"1431","chr11",236519,236520,2,"*","cg07581484",236966,252984,16019,"+","ENSG00000185627","PSMD13",235919,237290,"Island"
"1432","chr5",7293042,7293043,2,"*","cg07592216",7289891,7326609,36719,"+","ENSG00000251250","AC091951.3",7289621,7290040,"S_Shelf"
"1433","chr22",50545964,50545965,2,"*","cg07596065",50545899,50551023,5125,"+","ENSG00000130487","KLHDC7B",50544142,50544565,"S_Shore"
"1434","chr5",149348637,149348638,2,"*","cg07598021",149345430,149354583,9154,"+","ENSG00000164284","GRPEL2",149345326,149345762,"S_Shelf"
"1435","chr5",149348637,149348638,2,"*","cg07598021",149348116,149357642,9527,"-","ENSG00000253618","GRPEL2-AS1",149345326,149345762,"S_Shelf"
"1436","chrX",49923213,49923214,2,"*","cg07605754",49922596,50099235,176640,"+","ENSG00000171365","CLCN5",49922418,49923384,"Island"
"1437","chr2",217978781,217978782,2,"*","cg07616871",217799588,218033982,234395,"-","ENSG00000079308","TNS1",217978659,217979019,"Island"
