"seqnames","start","end","width","strand","probe","gene_feature.ranges.start","gene_feature.ranges.end","gene_feature.ranges.width","gene_feature.strand","ensembl_gene_id","gene_name","start_position","end_position","feature_type"
"202","chr4",69760611,69760612,2,"*","cg07081725",69721167,69787961,66795,"-","ENSG00000173597","SULT1B1",70688138,70688756,"."
"203","chr13",24763975,24763976,2,"*","cg07131398",24764169,24879921,115753,"+","ENSG00000132972","RNF17",24745531,24748117,"."
"204","chr15",98653612,98653613,2,"*","cg07160602",98648539,98964530,315992,"+","ENSG00000140443","IGF1R",98647218,98651330,"S_Shelf"
"205","chr16",75494915,75494916,2,"*","cg07201456",75472052,75495445,23394,"-","ENSG00000183196","CHST6",75494727,75495539,"Island"
"206","chr16",75494915,75494916,2,"*","cg07201456",75475896,75495407,19512,"+","ENSG00000203472","AC009163.1",75494727,75495539,"Island"
"207","chr4",2041867,2041868,2,"*","cg07234028",1982717,2041903,59187,"-","ENSG00000185049","NELFA",2040389,2042854,"Island"
"208","chr4",2041867,2041868,2,"*","cg07234028",2041993,2043970,1978,"+","ENSG00000243449","C4orf48",2040389,2042854,"Island"
"209","chr2",240025853,240025854,2,"*","cg07584077",239892450,240025345,132896,"-","ENSG00000130414","NDUFA10",240024862,240025854,"Island"
"210","chr12",123582313,123582314,2,"*","cg07670188",123575891,123585115,9225,"-","ENSG00000247373","TMED2-DT",123584389,123585152,"N_Shelf"
"211","chr17",7013570,7013571,2,"*","cg07672449",6875232,7012530,137299,"-","ENSG00000215067","ALOX12-AS1",7012506,7012882,"S_Shore"
"212","chr17",7013570,7013571,2,"*","cg07672449",6985494,7019414,33921,"-","ENSG00000267047","AC040977.2",7012506,7012882,"S_Shore"
"213","chr17",7013570,7013571,2,"*","cg07672449",7012417,7014532,2116,"+","ENSG00000219200","RNASEK",7012506,7012882,"S_Shore"
"214","chr17",7013570,7013571,2,"*","cg07672449",7012635,7017520,4886,"+","ENSG00000161939","RNASEK-C17orf49",7012506,7012882,"S_Shore"
"215","chr17",7013570,7013571,2,"*","cg07672449",7014495,7017525,3031,"+","ENSG00000258315","C17orf49",7012506,7012882,"S_Shore"
"216","chr20",23035295,23035296,2,"*","cg07676859",23030863,23039241,8379,"+","ENSG00000234646","AL049651.2",23035080,23036242,"Island"
"217","chr20",23035295,23035296,2,"*","cg07676859",23035312,23039237,3926,"+","ENSG00000132671","SSTR4",23035080,23036242,"Island"
"218","chr19",36572898,36572899,2,"*","cg07816786",36534774,36605276,70503,"-","ENSG00000186020","ZNF529",36572991,36573847,"N_Shore"
"219","chr19",36572898,36572899,2,"*","cg07816786",36573070,36594708,21639,"+","ENSG00000233527","ZNF529-AS1",36572991,36573847,"N_Shore"
"220","chr5",43603684,43603685,2,"*","cg07848310",43571594,43603230,31637,"-","ENSG00000248092","NNT-AS1",43602876,43603548,"S_Shore"
"221","chr5",43603684,43603685,2,"*","cg07848310",43602692,43707405,104714,"+","ENSG00000112992","NNT",43602876,43603548,"S_Shore"
"222","chr2",189179875,189179876,2,"*","cg07875385",189031898,189225312,193415,"-","ENSG00000204262","COL5A2",189441432,189441707,"."
"223","chr1",8336873,8336874,2,"*","cg07908574",8317826,8344167,26342,"+","ENSG00000162426","SLC45A1",8335284,8335575,"S_Shore"
"224","chr10",359242,359243,2,"*","cg07983394",274190,689668,415479,"-","ENSG00000151240","DIP2C",363262,363583,"."
"225","chr7",99558348,99558349,2,"*","cg08024409",99546300,99558536,12237,"-","ENSG00000221909","FAM200A",99558249,99559346,"Island"
"226","chr7",99558348,99558349,2,"*","cg08024409",99558406,99576453,18048,"+","ENSG00000197343","ZNF655",99558249,99559346,"Island"
"227","chr7",99558348,99558349,2,"*","cg08024409",99558695,99607810,49116,"+","ENSG00000272647","AC005020.2",99558249,99559346,"Island"
"228","chr11",34174546,34174547,2,"*","cg08224212",34150987,34358010,207024,"-","ENSG00000166016","ABTB2",34174443,34174709,"Island"
"229","chr11",45665893,45665894,2,"*","cg08257923",45647689,45665622,17934,"-","ENSG00000175264","CHST1",45664611,45665945,"Island"
"230","chr8",35682721,35682722,2,"*","cg08300924",35235475,35796550,561076,"+","ENSG00000156687","UNC5D",35236383,35236593,"."
"231","chr8",35682721,35682722,2,"*","cg08300924",35672195,35707734,35540,"-","ENSG00000286693","AC105230.1",35236383,35236593,"."
"232","chr10",45727427,45727428,2,"*","cg08322149",45706431,45727231,20801,"-","ENSG00000237840","FAM21FP",45726969,45727839,"Island"
"233","chr10",45727427,45727428,2,"*","cg08322149",45725694,45726038,345,"-","ENSG00000228702","AL645998.1",45726969,45727839,"Island"
"234","chr10",45727427,45727428,2,"*","cg08322149",45727200,45792964,65765,"+","ENSG00000172661","WASHC2C",45726969,45727839,"Island"
"235","chr7",149239483,149239484,2,"*","cg08351687",149239651,149255606,15956,"+","ENSG00000170260","ZNF212",149239709,149240239,"N_Shore"
"236","chr3",152835300,152835301,2,"*","cg08570275",152835131,152841439,6309,"+","ENSG00000169860","P2RY1",152834814,152835923,"Island"
"237","chr5",141924335,141924336,2,"*","cg08587542",141923855,141942047,18193,"+","ENSG00000081791","DELE1",141923555,141924069,"S_Shore"
"238","chr4",121696592,121696593,2,"*","cg08831277",121667946,121696995,29050,"-","ENSG00000164111","ANXA5",121696308,121697468,"Island"
"239","chr9",109499731,109499732,2,"*","cg08869955",109375466,109498313,122848,"-","ENSG00000070159","PTPN3",109499731,109500037,"Island"
"240","chr9",109499731,109499732,2,"*","cg08869955",109498325,110172512,674188,"+","ENSG00000157654","PALM2AKAP2",109499731,109500037,"Island"
"241","chr19",17615074,17615075,2,"*","cg08874384",17601328,17688365,87038,"-","ENSG00000130477","UNC13A",17617635,17617838,"N_Shelf"
"242","chr7",32942214,32942215,2,"*","cg08946731",32916815,32943176,26362,"-","ENSG00000205763","RP9P",32942327,32943206,"N_Shore"
"243","chr5",73382032,73382033,2,"*","cg09142313",73382384,73410509,28126,"+","ENSG00000249149","AC099522.1",73380294,73382594,"Island"
"244","chr3",139005386,139005387,2,"*","cg09255102",139003962,139006268,2307,"-","ENSG00000206260","PRR23A",139005484,139006604,"N_Shore"
"245","chr3",139005386,139005387,2,"*","cg09255102",139005806,139357223,351418,"+","ENSG00000175110","MRPS22",139005484,139006604,"N_Shore"
"246","chr3",69052071,69052072,2,"*","cg09377149",69013941,69056622,42682,"+","ENSG00000244513","AC109587.1",69052071,69052513,"Island"
"247","chr3",69052071,69052072,2,"*","cg09377149",69019827,69052339,32513,"-","ENSG00000144747","TMF1",69052071,69052513,"Island"
"248","chr18",32772334,32772335,2,"*","cg09381134",32672673,32773023,100351,"-","ENSG00000197705","KLHL14",32769728,32772339,"Island"
"249","chr18",32772334,32772335,2,"*","cg09381134",32769795,32774413,4619,"+","ENSG00000228835","AC012123.1",32769728,32772339,"Island"
"250","chr5",174751881,174751882,2,"*","cg09491410",174751304,174850725,99422,"+","ENSG00000251670","AC113346.2",174751101,174751925,"Island"
"251","chr1",3090191,3090192,2,"*","cg09509365",3069168,3438621,369454,"+","ENSG00000142611","PRDM16",3083164,3083414,"."
"252","chr11",58621965,58621966,2,"*","cg09514875",58579172,58624639,45468,"+","ENSG00000255073","ZFP91-CNTF",58578201,58579848,"."
"253","chr11",58621965,58621966,2,"*","cg09514875",58622665,58625733,3069,"+","ENSG00000242689","CNTF",58578201,58579848,"."
"254","chr3",170584851,170584852,2,"*","cg09543255",170418868,170860380,441513,"+","ENSG00000285218","AC026316.4",170585256,170585979,"N_Shore"
"255","chr3",170584851,170584852,2,"*","cg09543255",170448639,170860993,412355,"+","ENSG00000285051","SLC7A14-AS1",170585256,170585979,"N_Shore"
"256","chr3",170584851,170584852,2,"*","cg09543255",170459548,170586075,126528,"-","ENSG00000013293","SLC7A14",170585256,170585979,"N_Shore"
"257","chr6",107488958,107488959,2,"*","cg09581551",107490106,107661306,171201,"+","ENSG00000112320","SOBP",107488863,107490243,"Island"
"258","chr4",136356386,136356387,2,"*","cg09798801",136118675,136395471,276797,"-","ENSG00000251567","AC018680.1",136356056,136356332,"S_Shore"
"259","chr4",136356386,136356387,2,"*","cg09798801",136355110,136356336,1227,"-","ENSG00000249311","TERF1P3",136356056,136356332,"S_Shore"
"260","chr7",98205362,98205363,2,"*","cg09886931",98106862,98209638,102777,"+","ENSG00000164715","LMTK2",98205332,98205881,"Island"
"261","chr17",79988249,79988250,2,"*","cg10188797",79932343,80035872,103530,"-","ENSG00000167291","TBC1D16",79992007,79992497,"N_Shelf"
"262","chrX",123184665,123184666,2,"*","cg10191387",123184153,123490915,306763,"+","ENSG00000125675","GRIA3",123184901,123185297,"N_Shore"
"263","chr6",88682275,88682276,2,"*","cg10191600",88609897,88963618,353722,"-","ENSG00000111880","RNGTT",88963166,88963860,"."
"264","chr13",69795005,69795006,2,"*","cg10213059",69700594,70108493,407900,"-","ENSG00000150361","KLHL1",70107601,70108087,"."
"265","chr2",3242226,3242227,2,"*","cg10276650",3188925,3377830,188906,"-","ENSG00000032389","EIPR1",3282554,3282759,"."
"266","chr3",89107418,89107419,2,"*","cg10315231",89107621,89482134,374514,"+","ENSG00000044524","EPHA3",89114486,89114957,"."
"267","chr2",159055257,159055258,2,"*","cg10560420",158968640,159232659,264020,"+","ENSG00000115183","TANC1",158968343,158969889,"."
"268","chr5",141245669,141245670,2,"*","cg10757144",141136683,141245380,108698,"-","ENSG00000280029","AC244517.11",141246877,141247805,"N_Shore"
"269","chr5",141245669,141245670,2,"*","cg10757144",141223372,141245861,22490,"+","ENSG00000279983","AC244517.10",141246877,141247805,"N_Shore"
"270","chr5",141245669,141245670,2,"*","cg10757144",141245395,141249365,3971,"+","ENSG00000113248","PCDHB15",141246877,141247805,"N_Shore"
"271","chr1",207751759,207751760,2,"*","cg10779981",207752054,207795513,43460,"+","ENSG00000117335","CD46",207751827,207752619,"N_Shore"
"272","chr1",155974864,155974865,2,"*","cg11216632",155946851,156007070,60220,"-","ENSG00000116584","ARHGEF2",155977888,155978699,"N_Shelf"
"273","chr11",71518942,71518943,2,"*","cg11291531",71453109,71524107,70999,"+","ENSG00000172890","NADSYN1",71518942,71519258,"Island"
"274","chr21",18245556,18245557,2,"*","cg11433319",17901263,18267373,366111,"+","ENSG00000154645","CHODL",18244782,18245557,"Island"
"275","chr8",26392807,26392808,2,"*","cg11498726",26383054,26505636,122583,"+","ENSG00000104765","BNIP3L",26382775,26383748,"."
"276","chr11",66666350,66666351,2,"*","cg11657849",66638667,66668374,29708,"+","ENSG00000173933","RBM4",66677527,66678000,"."
"277","chr11",66666350,66666351,2,"*","cg11657849",66664998,66677887,12890,"-","ENSG00000173914","RBM4B",66677527,66678000,"."
"278","chr6",137878960,137878961,2,"*","cg11812071",137867214,137883312,16099,"+","ENSG00000118503","TNFAIP3",137867116,137868004,"."
"279","chr22",37516037,37516038,2,"*","cg11923724",37490362,37519542,29181,"-","ENSG00000100065","CARD10",37515973,37516251,"Island"
"280","chr19",45717706,45717707,2,"*","cg12151447",45710629,45730896,20268,"-","ENSG00000177051","FBXO46",45717232,45717456,"S_Shore"
"281","chr19",45717706,45717707,2,"*","cg12151447",45714387,45717381,2995,"-","ENSG00000279407","AC007191.1",45717232,45717456,"S_Shore"
"282","chr5",93054591,93054592,2,"*","cg12347349",93019663,93068669,49007,"-","ENSG00000251361","AC012625.1",93570534,93573169,"."
"283","chr17",78105310,78105311,2,"*","cg12489727",77959240,78108835,149596,"+","ENSG00000078687","TNRC6C",78104599,78105034,"S_Shore"
"284","chr2",201643057,201643058,2,"*","cg12544106",201620184,201643570,23387,"-","ENSG00000155755","TMEM237",201642417,201643547,"Island"
"285","chr2",201643057,201643058,2,"*","cg12544106",201643398,201645990,2593,"+","ENSG00000287133","AC007279.1",201642417,201643547,"Island"
"286","chr2",234498258,234498259,2,"*","cg12726994",234493041,234497081,4041,"-","ENSG00000188042","ARL4C",234495859,234497897,"S_Shore"
"287","chr3",79140161,79140162,2,"*","cg12732390",78597239,79767998,1170760,"-","ENSG00000169855","ROBO1",79018914,79019416,"."
"288","chrX",108438252,108438253,2,"*","cg12737160",108155607,108439497,283891,"-","ENSG00000197565","COL4A6",108732630,108732992,"."
"289","chr4",16083454,16083455,2,"*","cg12839172",15963076,16084378,121303,"-","ENSG00000007062","PROM1",16082573,16084112,"Island"
"290","chr6",125780802,125780803,2,"*","cg12969407",125781161,125932034,150874,"+","ENSG00000111912","NCOA7",125790392,125791334,"."
"291","chr8",71362363,71362364,2,"*","cg13043862",71197433,71592025,394593,"-","ENSG00000104313","EYA1",71547330,71548288,"."
"292","chr5",151020329,151020330,2,"*","cg13081720",151020438,151028992,8555,"+","ENSG00000211445","GPX3",151020440,151020800,"N_Shore"
"293","chr11",62646291,62646292,2,"*","cg13152396",62624826,62646726,21901,"-","ENSG00000089597","GANAB",62646161,62646821,"Island"
"294","chr14",39266007,39266008,2,"*","cg13277939",39230231,39388513,158283,"+","ENSG00000150527","MIA2",39266599,39267698,"N_Shore"
"295","chr14",39266007,39266008,2,"*","cg13277939",39265703,39267061,1359,"-","ENSG00000258940","AL132639.2",39266599,39267698,"N_Shore"
"296","chrX",101078789,101078790,2,"*","cg13340269",101043564,101094476,50913,"-","ENSG00000225839","TRMT2B-AS1",101098021,101098287,"."
"297","chrX",101078789,101078790,2,"*","cg13340269",101078879,101096367,17489,"+","ENSG00000126950","TMEM35A",101098021,101098287,"."
"298","chr3",42881624,42881625,2,"*","cg13531735",42804752,42887974,83223,"+","ENSG00000144648","ACKR2",42880728,42881380,"S_Shore"
"299","chr3",42881624,42881625,2,"*","cg13531735",42809414,42908105,98692,"+","ENSG00000273328","AC099329.2",42880728,42881380,"S_Shore"
"300","chr3",42881624,42881625,2,"*","cg13531735",42809446,43055871,246426,"+","ENSG00000273291","AC092042.3",42880728,42881380,"S_Shore"
"301","chr3",42881624,42881625,2,"*","cg13531735",42809483,42942792,133310,"+","ENSG00000240747","KRBOX1",42880728,42881380,"S_Shore"
"302","chr7",17299857,17299858,2,"*","cg13534901",16916359,17346152,429794,"+","ENSG00000106546","AHR",17298629,17299477,"S_Shore"
"303","chr7",17299857,17299858,2,"*","cg13534901",16970320,17299368,329049,"-","ENSG00000237773","AC073332.1",17298629,17299477,"S_Shore"
"304","chr7",17299857,17299858,2,"*","cg13534901",17299295,17467234,167940,"+","ENSG00000283321","AC019117.3",17298629,17299477,"S_Shore"
"305","chr11",64292444,64292445,2,"*","cg13703584",64291302,64300031,8730,"+","ENSG00000182450","KCNK4",64291337,64292646,"Island"
"306","chr11",64292444,64292445,2,"*","cg13703584",64291722,64304769,13048,"+","ENSG00000257069","KCNK4-TEX40",64291337,64292646,"Island"
"307","chr2",115162644,115162645,2,"*","cg13777681",114442299,115845780,1403482,"+","ENSG00000175497","DPP10",115161161,115163189,"Island"
"308","chr2",115162644,115162645,2,"*","cg13777681",115126622,115161384,34763,"-","ENSG00000235026","DPP10-AS1",115161161,115163189,"Island"
"309","chr9",87702510,87702511,2,"*","cg13778339",87497228,87708634,211407,"+","ENSG00000196730","DAPK1",87706221,87706471,"N_Shelf"
"310","chr1",3279201,3279202,2,"*","cg13789673",3069168,3438621,369454,"+","ENSG00000142611","PRDM16",3278813,3279488,"Island"
"311","chr12",9415719,9415720,2,"*","cg14083801",9398355,9414851,16497,"-","ENSG00000256673","AC141557.1",9447820,9448663,"."
"312","chr12",9415719,9415720,2,"*","cg14083801",9415641,9416718,1078,"+","ENSG00000278635","AC141557.2",9447820,9448663,"."
"313","chr10",96720234,96720235,2,"*","cg14093363",96593315,96720514,127200,"-","ENSG00000155629","PIK3AP1",96720276,96720730,"N_Shore"
"314","chr3",98497528,98497529,2,"*","cg14234213",98497604,98498663,1060,"+","ENSG00000231861","OR5K2",98522566,98523091,"."
"315","chr6",149546223,149546224,2,"*","cg14428767",149504495,149546043,41549,"-","ENSG00000131013","PPIL4",149545896,149546438,"Island"
"316","chr20",834093,834094,2,"*","cg14428862",833715,857463,23749,"+","ENSG00000125898","FAM110A",833478,834112,"Island"
"317","chr7",79456907,79456908,2,"*","cg14448195",79452877,79471208,18332,"+","ENSG00000234456","MAGI2-AS3",79453633,79454534,"S_Shelf"
"318","chr5",79612397,79612398,2,"*","cg14475001",79612120,79686648,74529,"+","ENSG00000164329","TENT2",79612404,79612868,"N_Shore"
"319","chr8",22275152,22275153,2,"*","cg14487702",22254576,22275162,20587,"-","ENSG00000254064","AC105206.2",22275279,22275844,"N_Shore"
"320","chr8",22275152,22275153,2,"*","cg14487702",22275316,22357568,82253,"+","ENSG00000197181","PIWIL2",22275279,22275844,"N_Shore"
"321","chr17",48601773,48601774,2,"*","cg14509967",48549630,48606414,56785,"+","ENSG00000233101","HOXB-AS3",48597683,48598227,"S_Shelf"
"322","chr17",48601773,48601774,2,"*","cg14509967",48548870,48604912,56043,"-","ENSG00000120093","HOXB3",48597683,48598227,"S_Shelf"
"323","chr17",48601773,48601774,2,"*","cg14509967",48595751,48604992,9242,"-","ENSG00000108511","HOXB6",48597683,48598227,"S_Shelf"
"324","chr10",97293393,97293394,2,"*","cg14525897",97153045,97292637,139593,"-","ENSG00000269891","ARHGAP19-SLIT1",97292178,97292733,"S_Shore"
"325","chr10",97293393,97293394,2,"*","cg14525897",97222173,97292673,70501,"-","ENSG00000213390","ARHGAP19",97292178,97292733,"S_Shore"
"326","chr19",56228413,56228414,2,"*","cg14621843",56219670,56368383,148714,"-","ENSG00000131848","ZSCAN5A",56228156,56228423,"Island"
"327","chr10",72825940,72825941,2,"*","cg14813501",72692131,72887694,195564,"+","ENSG00000156026","MCU",72692071,72692839,"."
"328","chr8",20303869,20303870,2,"*","cg15190738",20246165,20303963,57799,"-","ENSG00000061337","LZTS1",20303301,20304174,"Island"
"329","chr16",3717977,3717978,2,"*","cg15239579",3651639,3717553,65915,"-","ENSG00000126602","TRAP1",3716977,3717934,"S_Shore"
"330","chr2",36967213,36967214,2,"*","cg15556558",36837698,36966536,128839,"-","ENSG00000115808","STRN",36965989,36967144,"S_Shore"
"331","chr2",27410059,27410060,2,"*","cg15661865",27381195,27409591,28397,"-","ENSG00000115241","PPM1G",27409018,27409955,"S_Shore"
"332","chrX",64205840,64205841,2,"*","cg15693668",64185117,64205708,20592,"-","ENSG00000184675","AMER1",64204319,64206310,"Island"
"333","chrX",64205840,64205841,2,"*","cg15693668",64205974,64233855,27882,"+","ENSG00000287370","AL356317.2",64204319,64206310,"Island"
"334","chr3",123448660,123448661,2,"*","cg15993383",123282296,123449090,166795,"-","ENSG00000173175","ADCY5",123447372,123450281,"Island"
"335","chr11",121452835,121452836,2,"*","cg16026550",121447331,121453013,5683,"-","ENSG00000246790","AP000977.1",121451830,121452593,"S_Shore"
"336","chr11",121452835,121452836,2,"*","cg16026550",121452314,121633763,181450,"+","ENSG00000137642","SORL1",121451830,121452593,"S_Shore"
"337","chr8",11343741,11343742,2,"*","cg16074812",11339637,11368452,28816,"+","ENSG00000154316","TDH",11347317,11348180,"N_Shelf"
"338","chr3",124530650,124530651,2,"*","cg16311697",124080023,124726325,646303,"+","ENSG00000160145","KALRN",124584683,124585245,"."
"339","chr10",32941758,32941759,2,"*","cg16365445",32900318,33005792,105475,"-","ENSG00000150093","ITGB1",32957344,32958779,"."
"340","chr16",9763947,9763948,2,"*","cg16378117",9753404,10182928,429525,"-","ENSG00000183454","GRIN2A",10180087,10183567,"."
"341","chr2",61418643,61418644,2,"*","cg16411160",61187463,61471087,283625,"-","ENSG00000115464","USP34",61470223,61471665,"."
"342","chr2",61418643,61418644,2,"*","cg16411160",61416887,61417197,311,"-","ENSG00000234624","AC016894.1",61470223,61471665,"."
"343","chr2",61418643,61418644,2,"*","cg16411160",61417244,61417378,135,"-","ENSG00000206937","SNORA70B",61470223,61471665,"."
"344","chr10",88583884,88583885,2,"*","cg16503585",88273864,88584530,310667,"-","ENSG00000184719","RNLS",88582772,88583464,"S_Shore"
"345","chrX",101078961,101078962,2,"*","cg16510657",101043564,101094476,50913,"-","ENSG00000225839","TRMT2B-AS1",101098021,101098287,"."
"346","chrX",101078961,101078962,2,"*","cg16510657",101078879,101096367,17489,"+","ENSG00000126950","TMEM35A",101098021,101098287,"."
"347","chr17",74326015,74326016,2,"*","cg16709232",74326210,74355820,29611,"+","ENSG00000196169","KIF19",74325810,74326322,"Island"
"348","chr11",6920814,6920815,2,"*","cg16833110",6821942,6926878,104937,"-","ENSG00000283415","AC087280.2",6926290,6926981,"."
"349","chr11",6920814,6920815,2,"*","cg16833110",6920974,6922043,1070,"+","ENSG00000178358","OR2D3",6926290,6926981,"."
"350","chr11",67606168,67606169,2,"*","cg17020635",67602880,67606706,3827,"-","ENSG00000184224","C11orf72",67606727,67607255,"N_Shore"
"351","chr11",67606168,67606169,2,"*","cg17020635",67605521,67606642,1122,"+","ENSG00000255119","AP003385.3",67606727,67607255,"N_Shore"
"352","chr11",67606168,67606169,2,"*","cg17020635",67605653,67612554,6902,"+","ENSG00000167792","NDUFV1",67606727,67607255,"N_Shore"
"353","chr7",128911618,128911619,2,"*","cg17150663",128862451,128910719,48269,"-","ENSG00000135253","KCP",128910357,128910849,"S_Shore"
"354","chr10",112183391,112183392,2,"*","cg17167468",112149865,112215377,65513,"-","ENSG00000119927","GPAM",112183526,112183899,"N_Shore"
"355","chr12",63668746,63668747,2,"*","cg17477445",63558913,63668939,110027,"-","ENSG00000177990","DPY19L2",63668057,63669303,"Island"
"356","chr12",63668746,63668747,2,"*","cg17477445",63623788,63795718,171931,"-","ENSG00000249753","AC084357.2",63668057,63669303,"Island"
"357","chr10",77869183,77869184,2,"*","cg17791617",77790791,77926755,135965,"-","ENSG00000151208","DLG5",77925962,77927292,"."
"358","chr10",77869183,77869184,2,"*","cg17791617",77866875,77869610,2736,"+","ENSG00000204049","AL391421.1",77925962,77927292,"."
"359","chr3",127575278,127575279,2,"*","cg18100347",127571232,127598267,27036,"-","ENSG00000163870","TPRA1",127589726,127591289,"."
"360","chr3",127575278,127575279,2,"*","cg18100347",127575266,127575331,66,"-","ENSG00000275067","MIR6825",127589726,127591289,"."
"361","chr12",52069584,52069585,2,"*","cg18159324",52069246,52077494,8249,"+","ENSG00000123395","ATG101",52069565,52070418,"Island"
"362","chr11",44065817,44065818,2,"*","cg18265608",44065925,44084237,18313,"+","ENSG00000110455","ACCS",44065969,44066615,"N_Shore"
"363","chr4",105721482,105721483,2,"*","cg18436827",105682627,105895986,213360,"-","ENSG00000138785","INTS12",105708419,105709057,"."
"364","chr4",105721482,105721483,2,"*","cg18436827",105708778,105847725,138948,"+","ENSG00000138780","GSTCD",105708419,105709057,"."
"365","chr19",42302718,42302719,2,"*","cg18760752",42297033,42303546,6514,"-","ENSG00000079462","PAFAH1B3",42301985,42302719,"Island"
"366","chr19",42302718,42302719,2,"*","cg18760752",42302098,42310821,8724,"+","ENSG00000188368","PRR19",42301985,42302719,"Island"
"367","chr4",182566285,182566286,2,"*","cg19251291",182143987,182803024,659038,"+","ENSG00000218336","TENM3",182448124,182449306,"."
"368","chr21",36163074,36163075,2,"*","cg19413435",36131767,36175815,44049,"-","ENSG00000236830","CBR3-AS1",36155908,36157552,"."
"369","chr21",36163074,36163075,2,"*","cg19413435",36156782,36294274,137493,"+","ENSG00000142197","DOP1B",36155908,36157552,"."
"370","chr17",39657819,39657820,2,"*","cg19586165",39637090,39664201,27112,"+","ENSG00000131748","STARD3",39667441,39668736,"."
"371","chr11",18394094,18394095,2,"*","cg19631472",18394560,18408425,13866,"+","ENSG00000134333","LDHA",18394376,18395133,"N_Shore"
"372","chr6",104956933,104956934,2,"*","cg19702779",104936616,105083332,146717,"+","ENSG00000187772","LIN28B",104953003,104953274,"S_Shelf"
"373","chr1",25361321,25361322,2,"*","cg19897979",25338317,25362361,24045,"+","ENSG00000183726","TMEM50A",25337796,25338907,"."
"374","chr8",27430629,27430630,2,"*","cg19901994",27311482,27459391,147910,"+","ENSG00000120899","PTK2B",27463398,27463759,"."
"375","chr2",218880925,218880926,2,"*","cg19918230",218880852,218899581,18730,"+","ENSG00000135925","WNT10A",218880265,218880929,"Island"
"376","chr6",148968221,148968222,2,"*","cg20043883",148747030,149076990,329961,"+","ENSG00000111962","UST",148877224,148878712,"."
"377","chr2",106487260,106487261,2,"*","cg20435725",106487364,106544297,56934,"+","ENSG00000254126","CD8B2",106487251,106487597,"Island"
"378","chr10",54801336,54801337,2,"*","cg20588045",53802771,55627942,1825172,"-","ENSG00000150275","PCDH15",55628309,55628768,"."
"379","chr13",105468888,105468889,2,"*","cg20888753",105459055,105505681,46627,"-","ENSG00000232307","DAOA-AS1",106493061,106493439,"."
"380","chr13",105468888,105468889,2,"*","cg20888753",105465867,105491034,25168,"+","ENSG00000182346","DAOA",106493061,106493439,"."
"381","chr8",72537946,72537947,2,"*","cg20890210",72537225,72938349,401125,"+","ENSG00000182674","KCNB2",72536425,72537490,"S_Shore"
"382","chr15",38454327,38454328,2,"*","cg21049015",38454127,38487710,33584,"+","ENSG00000171262","FAM98B",38454074,38454584,"Island"
"383","chr18",52339118,52339119,2,"*","cg21263710",52336361,52339025,2665,"-","ENSG00000266335","AC016383.1",52342008,52342352,"N_Shelf"
"384","chr18",52339118,52339119,2,"*","cg21263710",52340197,53535903,1195707,"+","ENSG00000187323","DCC",52342008,52342352,"N_Shelf"
"385","chr7",49780093,49780094,2,"*","cg21769093",49773638,49921950,148313,"+","ENSG00000188730","VWC2",49773413,49776156,"S_Shelf"
"386","chr2",99882138,99882139,2,"*","cg21959618",99545419,100192428,647010,"-","ENSG00000144218","AFF3",100103924,100105423,"."
"387","chr6",54390028,54390029,2,"*","cg22165105",54307859,54390142,82284,"+","ENSG00000137251","TINAG",54846356,54847235,"."
"388","chr1",17433381,17433382,2,"*","cg22226024",17406760,17439677,32918,"-","ENSG00000179051","RCC2",17437577,17439981,"."
"389","chr2",3545214,3545215,2,"*","cg22586236",3532008,3558333,26326,"-","ENSG00000286905","AC108488.2",3557900,3558742,"."
"390","chr2",3545214,3545215,2,"*","cg22586236",3541430,3558333,16904,"-","ENSG00000171865","RNASEH1",3557900,3558742,"."
"391","chr1",198858876,198858877,2,"*","cg22821358",198777861,198937471,159611,"-","ENSG00000229989","MIR181A1HG",198159018,198159234,"."
"392","chr1",198858876,198858877,2,"*","cg22821358",198858873,198858982,110,"-","ENSG00000207975","MIR181B1",198159018,198159234,"."
"393","chr4",123772982,123772983,2,"*","cg22872906",123539026,123962698,423673,"+","ENSG00000249464","LINC01091",123505715,123506002,"."
"394","chr20",38446542,38446543,2,"*","cg22888484",38446343,38450940,4598,"+","ENSG00000174365","SNHG11",38446585,38447211,"N_Shore"
"395","chr1",2404061,2404062,2,"*","cg23028631",2391775,2405442,13668,"+","ENSG00000157916","RER1",2402112,2402733,"S_Shore"
"396","chr1",2404061,2404062,2,"*","cg23028631",2403964,2413797,9834,"-","ENSG00000157911","PEX10",2402112,2402733,"S_Shore"
"397","chr7",12370400,12370401,2,"*","cg23238719",12330885,12403941,73057,"-","ENSG00000146530","VWDE",12403538,12404079,"."
"398","chr11",47408633,47408634,2,"*","cg23312964",47381509,47409369,27861,"-","ENSG00000255197","AC090559.1",47408183,47408827,"Island"
"399","chr11",47408633,47408634,2,"*","cg23312964",47407132,47416496,9365,"+","ENSG00000165915","SLC39A13",47408183,47408827,"Island"
"400","chr1",159204366,159204367,2,"*","cg23507131",159194325,159207973,13649,"-","ENSG00000225670","CADM3-AS1",159188439,159188708,"."
"401","chr1",159204366,159204367,2,"*","cg23507131",159203307,159206500,3194,"+","ENSG00000213088","ACKR1",159188439,159188708,"."
"402","chr10",133318953,133318954,2,"*","cg23837438",133309410,133352529,43120,"+","ENSG00000283496","ZNF511-PRAP1",133318503,133318954,"Island"
