,probe,ensembl_gene_id,gene_name,Normal,BLCA,BRCA,COAD,ESCA,HNSC,KIRC,KIRP,LIHC,LUAD,LUSC,PRAD,THCA,UCEC
732,cg02696830,ENSG00000177614,PGBD5,0.8087929216322401,0.6651628984459292,0.6123198135335481,0.7990834241555204,0.7532936776883568,0.7858106107422572,0.8117567981268943,0.8706112979556299,0.7475031712258868,0.6525942893531688,0.6673963330214111,0.8377345727426864,0.8450421581328941,0.7847361455317678
733,cg02706910,ENSG00000213096,ZNF254,0.3195223639921941,0.32228814030182684,0.32195294227398397,0.3643094612492857,0.39943583485598516,0.3775385220570685,0.3154259998499173,0.3302348055955002,0.40151436592851586,0.35267030771881996,0.34393264794617956,0.31629483573550154,0.3066303813601418,0.29494809304184244
734,cg02711479,ENSG00000196182,STK40,0.8482371021601097,0.938875852268314,0.9131723073775442,0.9265767315670312,0.9118146708425957,0.9338203426529073,0.9250339035724463,0.9413688986997476,0.8523512709545289,0.8314710748385082,0.9210024596578983,0.896778531273043,0.9295518773738647,0.9438681840919262
735,cg25031061,ENSG00000196182,STK40,0.5537917771342309,0.6695564843296818,0.6675657878955641,0.7016596554658066,0.6703165225364979,0.695211414677646,0.5681004484592903,0.623973919653477,0.5611011395100478,0.5489868963062146,0.6561609327214741,0.6163362463724682,0.2439798817934659,0.72054872445565
736,cg02713352,ENSG00000135454,B4GALNT1,0.8251905041854883,0.61459103914829,0.7506172943878953,0.617965785831336,0.6948404212628676,0.7377647599619777,0.7731827615641791,0.8377018683177827,0.7800132970986341,0.6940209941151894,0.725169081877178,0.7721690550626165,0.831255759809675,0.7310577320838011
737,cg21548005,ENSG00000135454,B4GALNT1,0.030109783323547197,0.03302526296233414,0.033302253440025804,0.04553645304747796,0.03846144561022037,0.031658464189757304,0.03142606087840392,0.03145669792053769,0.03531219613297113,0.04002543196030553,0.03200738161849605,0.031714806800835944,0.03220055230909846,0.03171971102264198
738,cg02732508,ENSG00000167526,RPL13,0.6489775785126454,0.3757842570584037,0.4517498684477686,0.30798944251649674,0.3878898407062286,0.561671368432866,0.7548762672471613,0.838293474645529,0.7092402431588961,0.41651599708877524,0.4161209074775333,0.23220256382331464,0.8673537118399336,0.38140460669028575
739,cg02746869,ENSG00000229124,VIM-AS1,0.0805440502152857,0.2965065402829453,0.12440040836739018,0.1400457084309554,0.09404456697434246,0.07477491414730415,0.0370065524315062,0.03508005672468692,0.4354028878693355,0.09050907505293515,0.045400015579437285,0.20025427114724778,0.035491915291156154,0.039884822808634465
740,cg02746869,ENSG00000026025,VIM,0.0805440502152857,0.2965065402829453,0.12440040836739018,0.1400457084309554,0.09404456697434246,0.07477491414730415,0.0370065524315062,0.03508005672468692,0.4354028878693355,0.09050907505293515,0.045400015579437285,0.20025427114724778,0.035491915291156154,0.039884822808634465
741,cg19170009,ENSG00000026025,VIM,0.7831027819749149,0.8094558745918882,0.8254935023283297,0.8593281520133403,0.827305785599872,0.8216457678773365,0.47180169057709676,0.8411736915398959,0.58899923691547,0.777014887380934,0.8257086648219649,0.8443676014408683,0.8530956837544805,0.7829133291999691
742,cg02769951,ENSG00000164484,TMEM200A,0.876869293520463,0.6865187491360838,0.8250548887102872,0.8663837820342637,0.7690597301681384,0.7695218051458984,0.8827551105277692,0.8692473366790447,0.699753274515522,0.7465354929355198,0.7256454921650188,0.8695846171472623,0.8708546825009107,0.7666085602350698
743,cg02775846,ENSG00000118420,UBE3D,0.03414794138229469,0.02035701132088323,0.03612438253130194,0.020093034514240847,0.01943754509378377,0.019923912176450276,0.022887594985851033,0.024982160946119644,0.026267319430277082,0.03543762653706498,0.020259391889615674,0.019708085385175676,0.024284806436433784,0.028542434642729538
744,cg02779944,ENSG00000116833,NR5A2,0.24827875429953172,0.39766176900173344,0.43116999599558936,0.5299951283383879,0.3674947670197909,0.34595936906660457,0.25065245073401027,0.2497148652397353,0.7066085820015339,0.4651429799028686,0.2918841857147669,0.5655962367420413,0.19581583441943046,0.31889008527780033
745,cg22515278,ENSG00000116833,NR5A2,0.05748073264267934,0.10359873671110204,0.19537602761250802,0.04390600436601534,0.12327146493707446,0.25630153014876467,0.09831086384126146,0.06206450024544553,0.03159650778331268,0.2170879350124635,0.17897627792053797,0.23053079168732535,0.0767509453203619,0.06252278808409324
746,cg02790372,ENSG00000134954,ETS1,0.9052839469870667,0.8417266900027451,0.6400113773334966,0.8881918841648213,0.805262943130587,0.8513679900424714,0.8984353288319697,0.9048565144520905,0.7967847383987902,0.7914989376757905,0.758613824366747,0.9052436396303214,0.9130409196744904,0.8954274639055084
747,cg10679277,ENSG00000134954,ETS1,0.050546192377713996,0.05062070591511824,0.1802106058515904,0.051529340644799436,0.05553358973096906,0.05340263372609705,0.048765696403693604,0.05280396020820816,0.05499304002393938,0.0870657405898778,0.05129743573607363,0.05497467279244298,0.05037006812930105,0.05117727212575758
748,cg26503877,ENSG00000134954,ETS1,0.26676482671920976,0.06417452259528543,0.2608981428604992,0.4461771321623425,0.21540990244597663,0.13333981854937846,0.034878776385179174,0.058687032432081655,0.5570882582955562,0.3186094381202643,0.24911853666643202,0.8131733056739352,0.5119619874815515,0.40671454057036033
749,cg02794244,ENSG00000196437,ZNF569,0.05327380985706611,0.06786138179799622,0.05140981587567245,0.21345925654748873,0.2511014060116667,0.13700177164508895,0.05451265291654809,0.05157831921607474,0.06738989910280299,0.1183953210481059,0.07792678383969864,0.04465294870230227,0.048577776699619005,0.05143671846831945
750,cg14142713,ENSG00000196437,ZNF569,0.04831768911127243,0.06006436671307156,0.05297540699336969,0.19978139187414323,0.29309323612556293,0.14370754594907198,0.05100527636244576,0.0460318894439104,0.05370658932485628,0.10042654297663303,0.06123817843376445,0.04302258881266494,0.04209128426845386,0.04613653908307454
751,cg02794244,ENSG00000171827,ZNF570,0.05327380985706611,0.06786138179799622,0.05140981587567245,0.21345925654748873,0.2511014060116667,0.13700177164508895,0.05451265291654809,0.05157831921607474,0.06738989910280299,0.1183953210481059,0.07792678383969864,0.04465294870230227,0.048577776699619005,0.05143671846831945
752,cg14142713,ENSG00000171827,ZNF570,0.04831768911127243,0.06006436671307156,0.05297540699336969,0.19978139187414323,0.29309323612556293,0.14370754594907198,0.05100527636244576,0.0460318894439104,0.05370658932485628,0.10042654297663303,0.06123817843376445,0.04302258881266494,0.04209128426845386,0.04613653908307454
753,cg02796420,ENSG00000158417,EIF5B,0.8036104806935559,0.8181206140971392,0.7116387012508918,0.8472963884937881,0.8384858353469156,0.8514818025368088,0.8462782975818253,0.8334024938998844,0.8059930988682399,0.8541710394477583,0.8034431316050935,0.8143658268509246,0.8539506826546918,0.8259045276584334
754,cg02796621,ENSG00000108641,B9D1,0.7682282034778178,0.6650711938692704,0.7974039345336893,0.7479691172902859,0.7265903059629034,0.7521342311862316,0.7678705045405898,0.759014146640174,0.4244715771694094,0.7372149491929394,0.7591137894096677,0.7399542222667753,0.7861277909969826,0.7802187673140815
755,cg05896714,ENSG00000108641,B9D1,0.7021907383034819,0.6513388611164644,0.6949020923380231,0.7064557520185732,0.7780639415561427,0.7752861805629867,0.85232586474679,0.9501196592453761,0.8683221118427232,,0.7969548474132268,0.7701988426127756,0.8978637900177266,0.8192672619707613
756,cg26619894,ENSG00000108641,B9D1,0.8330460524886053,0.8124803350287866,0.8765005224355211,0.8447757481058527,0.8302520960069252,0.8426000143835879,0.8489438703550654,0.8896674555127313,0.3728812365548267,0.835308889012508,0.8595569742941999,0.8818245439305301,0.8964925941715731,0.8982404905736501
757,cg02796621,ENSG00000221540,MIR1180,0.7682282034778178,0.6650711938692704,0.7974039345336893,0.7479691172902859,0.7265903059629034,0.7521342311862316,0.7678705045405898,0.759014146640174,0.4244715771694094,0.7372149491929394,0.7591137894096677,0.7399542222667753,0.7861277909969826,0.7802187673140815
758,cg05896714,ENSG00000221540,MIR1180,0.7021907383034819,0.6513388611164644,0.6949020923380231,0.7064557520185732,0.7780639415561427,0.7752861805629867,0.85232586474679,0.9501196592453761,0.8683221118427232,,0.7969548474132268,0.7701988426127756,0.8978637900177266,0.8192672619707613
759,cg26619894,ENSG00000221540,MIR1180,0.8330460524886053,0.8124803350287866,0.8765005224355211,0.8447757481058527,0.8302520960069252,0.8426000143835879,0.8489438703550654,0.8896674555127313,0.3728812365548267,0.835308889012508,0.8595569742941999,0.8818245439305301,0.8964925941715731,0.8982404905736501
760,cg02797539,ENSG00000172794,RAB37,0.7466178179062097,0.5220240121659235,0.68811053957861,0.6906233211910395,0.6636661750083197,0.6462278207424743,0.7281766347603993,0.7266067301309357,0.7853356812655626,0.5148613270542016,0.6738076172498012,0.6182724453525341,0.7796831493634592,0.5749352065554043
761,cg02816525,ENSG00000137845,ADAM10,0.7740533628906525,0.320895296872769,0.7508784980865582,0.7811347928345302,0.5026378584967757,0.4745995083348961,0.44135464122157764,0.27319942096696587,0.8366450858702096,0.6846724682534365,0.6461178927614706,0.9138952560711284,0.793827894598575,0.7785013798281372
762,cg02816525,ENSG00000278513,AC091046.2,0.7740533628906525,0.320895296872769,0.7508784980865582,0.7811347928345302,0.5026378584967757,0.4745995083348961,0.44135464122157764,0.27319942096696587,0.8366450858702096,0.6846724682534365,0.6461178927614706,0.9138952560711284,0.793827894598575,0.7785013798281372
763,cg02828785,ENSG00000183150,GPR19,0.783046474235978,0.8253624722523517,0.9035737576476729,0.8482549784622601,0.8286086314672618,0.9027234454287145,0.8945277117823446,0.9286139169401812,0.8037752105192778,0.81267402139963,0.8544772001620601,0.8160759375545138,0.8924886209788508,0.8593528702994768
764,cg02831587,ENSG00000197601,FAR1,0.03227423568182639,0.0259026167145154,0.029336619886090536,0.028968278394858313,0.026163166680947352,0.027103145045243672,0.02686452673838302,0.026158891387498433,0.439081553453942,0.058164465072118525,0.025719289763577104,0.024635255435744373,0.025866279585515906,0.029583366395243706
765,cg24412501,ENSG00000197601,FAR1,0.02010660202243795,0.017971158421663552,0.01797927984997573,0.018559270921656625,0.01727947040670596,0.01759276752355998,0.015895807292600643,0.017600665850685024,0.38996543303200243,0.03675871492157184,0.017073594359487482,0.017140541317885866,0.01738223537746939,0.02023431890399273
766,cg02831587,ENSG00000254791,FAR1-IT1,0.03227423568182639,0.0259026167145154,0.029336619886090536,0.028968278394858313,0.026163166680947352,0.027103145045243672,0.02686452673838302,0.026158891387498433,0.439081553453942,0.058164465072118525,0.025719289763577104,0.024635255435744373,0.025866279585515906,0.029583366395243706
767,cg24412501,ENSG00000254791,FAR1-IT1,0.02010660202243795,0.017971158421663552,0.01797927984997573,0.018559270921656625,0.01727947040670596,0.01759276752355998,0.015895807292600643,0.017600665850685024,0.38996543303200243,0.03675871492157184,0.017073594359487482,0.017140541317885866,0.01738223537746939,0.02023431890399273
768,cg02831604,ENSG00000159556,ISL2,0.3237051784589897,0.11606574987208991,0.4176273735096516,0.14390323011820377,0.1294028224193554,0.16430962496197232,0.31281289983229965,0.35404895153269017,0.18938670093049995,0.35952678012501155,0.21734819806293285,0.4012901172828462,0.3660211426498495,0.2146833231043994
769,cg04767484,ENSG00000159556,ISL2,0.23521746608309002,0.09358934825403507,0.30746297616554114,0.18287612229805505,0.13494883137805344,0.10799041187932656,0.2378025942413413,0.25451237054585735,0.23817577907113383,0.3463567872738035,0.19230784961316366,0.29419658348130756,0.22494389164495812,0.17114637362747526
770,cg19341977,ENSG00000159556,ISL2,0.11415069843118338,0.44713977272332894,0.1308107883429776,0.11754513363303994,0.3266590456081486,0.34482744482615707,0.11338603828201502,0.08789940866583307,0.14840013630441026,0.19161117949529197,0.2549823960669801,0.1910020005139349,0.16754435808743368,0.11151467156382086
771,cg26478145,ENSG00000159556,ISL2,0.14001763044071003,0.08291460672862867,0.31366305319989163,0.16898739048446149,0.1199047105120306,0.12349906417921645,0.1652217496454295,0.14572138623719919,0.20296251576167046,0.2718587198989177,0.14698361781109032,0.3391467222772723,0.1336626683639296,0.12429126880682903
772,cg02844985,ENSG00000101079,NDRG3,0.0666191150732283,0.06928575834612762,0.0632292552469107,0.07232229181855852,0.06907681285097368,0.07092019517626265,0.0645722219286339,0.06897598619955791,0.0690289651471091,0.11437105619397285,0.06602981212471631,0.06697925430705866,0.06697582907044661,0.06854859820638601
773,cg02846329,ENSG00000214029,ZNF891,0.03583427905090089,0.04581056551786984,0.04839491173383238,0.06569348454314701,0.0555184601363667,0.047502719287189604,0.034341366156148016,0.03583637902198711,0.050901011652657216,0.08015835351052242,0.04394164370089973,0.040095013448482916,0.03588858686597058,0.05568017881857402
774,cg02846329,ENSG00000256223,ZNF10,0.03583427905090089,0.04581056551786984,0.04839491173383238,0.06569348454314701,0.0555184601363667,0.047502719287189604,0.034341366156148016,0.03583637902198711,0.050901011652657216,0.08015835351052242,0.04394164370089973,0.040095013448482916,0.03588858686597058,0.05568017881857402
775,cg02846329,ENSG00000256825,AC026786.1,0.03583427905090089,0.04581056551786984,0.04839491173383238,0.06569348454314701,0.0555184601363667,0.047502719287189604,0.034341366156148016,0.03583637902198711,0.050901011652657216,0.08015835351052242,0.04394164370089973,0.040095013448482916,0.03588858686597058,0.05568017881857402
776,cg02853497,ENSG00000159592,GPBP1L1,0.910986873627222,0.9392154866714408,0.9429311027340623,0.9084726421102272,0.9010125386587948,0.9418681069647782,0.9492207110414833,0.9468574758285241,0.9317474698735883,0.8941869842837183,0.907057996803835,0.8109917892270644,0.9568426468969895,0.8644909255601544
777,cg02853497,ENSG00000225447,RPS15AP10,0.910986873627222,0.9392154866714408,0.9429311027340623,0.9084726421102272,0.9010125386587948,0.9418681069647782,0.9492207110414833,0.9468574758285241,0.9317474698735883,0.8941869842837183,0.907057996803835,0.8109917892270644,0.9568426468969895,0.8644909255601544
778,cg02855203,ENSG00000162231,NXF1,0.9419284838730191,0.9384116402581771,0.9439612044901862,0.9441493400898885,0.9349996223043356,0.9381837500691703,0.9454271135907156,0.9412244208418946,0.9294354252106799,0.8934532709061777,0.9400538696382558,0.9394338365516889,0.9503724977244395,0.9449021985668613
779,cg02855924,ENSG00000272104,Z84492.1,0.09172316373326175,0.0718985898411026,0.12225748178661304,0.07972504622805857,0.07154851379264786,0.10221705656947226,0.07762602293272947,0.07796794705741611,0.22935384145060286,0.41063436472392534,0.14872912455870138,0.08192250390566663,0.07304696997754914,0.08076190158168173
780,cg05260129,ENSG00000272104,Z84492.1,0.030166322026848175,0.02613216760606198,0.02645078154378718,0.026157444744495707,0.028001647498954094,0.026194570292471953,0.02691302964381429,0.02539974694809472,0.028227787775004558,0.0511538473243113,0.024448492614809934,0.02429780223684748,0.026807803615132936,0.02439266924723818
781,cg02855924,ENSG00000007402,CACNA2D2,0.09172316373326175,0.0718985898411026,0.12225748178661304,0.07972504622805857,0.07154851379264786,0.10221705656947226,0.07762602293272947,0.07796794705741611,0.22935384145060286,0.41063436472392534,0.14872912455870138,0.08192250390566663,0.07304696997754914,0.08076190158168173
782,cg02855924,ENSG00000271858,CYB561D2,0.09172316373326175,0.0718985898411026,0.12225748178661304,0.07972504622805857,0.07154851379264786,0.10221705656947226,0.07762602293272947,0.07796794705741611,0.22935384145060286,0.41063436472392534,0.14872912455870138,0.08192250390566663,0.07304696997754914,0.08076190158168173
783,cg02872693,ENSG00000125846,ZNF133,0.8227068186357073,0.6065150656585073,0.8526323365150961,0.8422403853437983,0.6061313806089346,0.43973025632779,0.8800682074645202,0.8871073461868849,0.89384431312878,0.494408788615564,0.5748365945255729,0.8802698831533095,0.36044090199172363,0.8503173600624757
784,cg02872693,ENSG00000230010,AL049646.1,0.8227068186357073,0.6065150656585073,0.8526323365150961,0.8422403853437983,0.6061313806089346,0.43973025632779,0.8800682074645202,0.8871073461868849,0.89384431312878,0.494408788615564,0.5748365945255729,0.8802698831533095,0.36044090199172363,0.8503173600624757
785,cg02872693,ENSG00000237259,AL049646.2,0.8227068186357073,0.6065150656585073,0.8526323365150961,0.8422403853437983,0.6061313806089346,0.43973025632779,0.8800682074645202,0.8871073461868849,0.89384431312878,0.494408788615564,0.5748365945255729,0.8802698831533095,0.36044090199172363,0.8503173600624757
786,cg02875404,ENSG00000268163,AC004076.1,0.8677531231531265,0.8117655870645457,0.870214783603909,0.822421211944627,0.7738747274611123,0.7582945168100671,0.8668669515548851,0.87598166007139,0.8276540566405147,0.803532662704794,0.7851935117420633,0.8871780358473598,0.8823176807412078,0.8508641420875377
787,cg02875404,ENSG00000178201,VN1R1,0.8677531231531265,0.8117655870645457,0.870214783603909,0.822421211944627,0.7738747274611123,0.7582945168100671,0.8668669515548851,0.87598166007139,0.8276540566405147,0.803532662704794,0.7851935117420633,0.8871780358473598,0.8823176807412078,0.8508641420875377
788,cg02884239,ENSG00000184640,SEPTIN9,0.06859249646219656,0.374928986824253,0.07718302643706838,0.2942710740464435,0.20806271806748622,0.31504791237395874,0.058936364277107266,0.10628299299412686,0.2248758513951995,0.10498426110504434,0.1063304147960257,0.14333770062434004,0.058158248653825476,0.060170525726135564
789,cg10611580,ENSG00000184640,SEPTIN9,0.3367240654657393,0.2117618319354992,0.42057472419844655,0.32373403263551787,0.23788576775758938,0.2649007310609158,0.11364940436694482,0.08902429826481677,0.45140771106366284,0.1755115758498975,0.2998165122787312,0.52685756795385,0.1510001444151248,0.25490479299067886
790,cg14697743,ENSG00000184640,SEPTIN9,0.2582951731547014,0.6521296272642251,0.22336809203940225,0.2338438367121526,0.23482696301724884,0.2883720420793487,0.4688865752827051,0.3867321487945309,0.3600329213670923,0.3402517077830634,0.2336778794340975,0.20710831844624772,0.3853697119659619,0.2504657709576773
791,cg21808045,ENSG00000184640,SEPTIN9,0.8425916850259096,0.8623479601649888,0.8814561907260184,0.8815483443728942,0.8628106548310275,0.8629089720376562,0.7484219007079305,0.864725493029518,0.8140101894476452,0.8255949812282707,0.8635644030659285,0.8813994986217837,0.834004355171896,0.8891571482866347
792,cg27627381,ENSG00000184640,SEPTIN9,0.7951852317465864,0.8028283300078137,0.7433046146355036,0.8214197772272284,0.796640225165261,0.7723110388112666,0.7537450585913998,0.8471646064671889,0.8122338407900445,0.747091845421017,0.7647526105480191,0.8233151435187903,0.8329076814796622,0.8440683252283538
793,cg02892577,ENSG00000198873,GRK5,0.7991905089251736,0.6948654544671801,0.8975073117419425,0.7638802906807299,0.7066381518558627,0.6938746435020755,0.8227463320294834,0.8270818607195833,0.8767129860195219,0.7984503964745127,0.7179346424900744,0.7202684930847622,0.9007284995857665,0.7699082585559323
794,cg03907390,ENSG00000198873,GRK5,0.6870099451400213,0.36449094749291466,0.6777568116938942,0.4311947018268838,0.32376450643167287,0.2619318265720654,0.4820690005168588,0.4278154025628478,0.6426648338173349,0.45110331568041107,0.3729571687490008,0.7505588362131078,0.7257748576223493,0.5810229491892708
795,cg02898500,ENSG00000126231,PROZ,0.9248129795850752,0.9656863429143349,0.822135599493351,0.9324345107790195,0.9525412999769631,0.9762112181765779,0.9712429060984296,0.9723007415717946,0.9393875022065664,0.9367217118018991,0.969066485155699,0.8852478652027568,0.9767287376238792,0.8597710711904105
796,cg02901136,ENSG00000163221,S100A12,0.7875240079769396,0.317157084118924,0.5452504346624742,0.6095173656010977,0.39414668485793747,0.33348155622385744,0.49835743361798435,0.36835122402784143,0.42021144081792855,0.39764416303669103,0.4262199231813873,0.48239207062840345,0.518652001151134,0.5014493606875742
797,cg02914087,ENSG00000213297,ZNF625-ZNF20,0.04427917162954189,0.04901334351205428,0.051586149171108035,0.5234151131590107,0.32645755115601977,0.18442093489336078,0.04341314735685724,0.04206994689966638,0.10213389077839949,0.1147488985603213,0.09081187877142873,0.03761370227338372,0.04081187444395268,0.04496087373426702
798,cg02914087,ENSG00000257591,ZNF625,0.04427917162954189,0.04901334351205428,0.051586149171108035,0.5234151131590107,0.32645755115601977,0.18442093489336078,0.04341314735685724,0.04206994689966638,0.10213389077839949,0.1147488985603213,0.09081187877142873,0.03761370227338372,0.04081187444395268,0.04496087373426702
799,cg02925590,ENSG00000157060,SHCBP1L,0.9395567950901295,0.8630627369025433,0.8512483070273432,0.9291787863891362,0.8823684880715434,0.8251196258164292,0.9047896552880568,0.9422246924621014,0.9065382346736379,0.8850473368176734,0.8863929914583774,0.9423268138658717,0.8990847759113044,0.9026646642865923
800,cg08146495,ENSG00000157060,SHCBP1L,0.27756858449716765,0.11960599980787205,0.5204255576359418,0.3908423041216372,0.3589277391352894,0.35866111508037785,0.2738854400768753,0.21830820317346789,0.3685842962529141,0.4114295555846372,0.32129177424663935,0.47154844035503857,0.42815689967722503,0.5018842620207163
801,cg02927042,ENSG00000075151,EIF4G3,0.8095806026838286,0.7579470002327766,0.7595088577065843,0.7178198327576598,0.7248072695739108,0.6204827941863175,0.8425980418440141,0.8496772960131195,0.8114425518420357,0.7549077185165229,0.7216077105860029,0.6988482211741803,0.8591193719127674,0.8314037021240162
802,cg02927098,ENSG00000166794,PPIB,0.056670943082469304,0.04754784557594773,0.050972611443928416,0.055628393233118446,0.043826106966258924,0.050779211434609034,0.05394395279004697,0.046084801991198174,0.049072690390677645,0.08425323882137767,0.050640836342230565,0.04667093553048618,0.052864128165501845,0.05283276200450602
803,cg02942142,ENSG00000181381,DDX60L,0.04351373635371543,0.03388250844911297,0.037731692802596535,0.042382520149798625,0.031488662373439294,0.03613537774621831,0.036621760149797636,0.032585737799533464,0.03559816897211445,0.06857471177382082,0.0350292165905401,0.03558528648529412,0.0393543335730002,0.044316340331203366
804,cg02942845,ENSG00000121005,CRISPLD1,0.08277567497909422,0.15769934653720147,0.0997711024709063,0.6030271167723538,0.22653105248500144,0.18452759410392533,0.15200695666645103,0.06433792028552981,0.12267436299797922,0.13861006221113895,0.0815261319426868,0.056309155442920714,0.05974916617764546,0.06893926842699794
805,cg02970077,ENSG00000132507,EIF5A,0.03306571266746389,0.035271813585284056,0.04211426288878769,0.035898119186343044,0.03461713738619407,0.03218349683505209,0.03319904785426154,0.02994776147196373,0.03943456361269291,0.03430607726627594,0.03592811593574786,0.03459483903466544,0.03199574615227114,0.0356659557644358
806,cg02971381,ENSG00000255966,AC006064.3,0.16862085258104767,0.11484896187848569,0.16231566346239906,0.17470035266517228,0.11322370499874662,0.11374961148049417,0.12307220711788544,0.09202318728911635,0.14204050135458973,0.14783633295275694,0.11457637678520012,0.2154566493505625,0.11213206779696024,0.11979845502890844
807,cg25252598,ENSG00000255966,AC006064.3,0.18232208212804035,0.10603886904288186,0.15491493350126592,0.11459587605610849,0.09149335619729469,0.090384983499754,0.1024726662310272,0.06511688703633842,0.08623812993059976,0.13687064862677004,0.09096632588274077,0.2416413867509989,0.10246571227576523,0.07274799251574968
808,cg02979010,ENSG00000121749,TBC1D15,0.8330737988009014,0.6525820575724428,0.7404297101238442,0.851478988627023,0.7410486001966513,0.8454498162341825,0.8001442098927176,0.8074715237004887,0.7365265125530208,0.863758639551361,0.8225485097849307,0.518924021943455,0.8699852790844701,0.8543750128712538
809,cg03000711,ENSG00000283408,MIR548A1HG,0.8903650355028202,0.52030398232072,0.8321788793326605,0.5861705283109697,0.588020928557795,0.6077422347481772,0.8602972577472167,0.8936599653965426,0.43015595544985946,0.6982947377580685,0.6491859690551937,0.8363968623601906,0.9115097238158598,0.802012195112484
810,cg03000711,ENSG00000207775,MIR548A1,0.8903650355028202,0.52030398232072,0.8321788793326605,0.5861705283109697,0.588020928557795,0.6077422347481772,0.8602972577472167,0.8936599653965426,0.43015595544985946,0.6982947377580685,0.6491859690551937,0.8363968623601906,0.9115097238158598,0.802012195112484
811,cg03011535,ENSG00000124191,TOX2,0.03453703575936827,0.22516201659064958,0.26675185290390696,0.33066421418452463,0.33136149302450707,0.1993428648592276,0.05641794951616532,0.036546894243226054,0.24507514534919175,0.2416752395233373,0.1953222772185816,0.5159219474789695,0.025623951813668094,0.23875822997840287
812,cg03015370,ENSG00000129514,FOXA1,0.09479881800638587,0.05341532037227716,0.06334069166631444,0.05865001658998278,0.054512711202754846,0.06888690461931478,0.08652778475918531,0.07053661349273761,0.05005869562312688,0.08572848167311689,0.06052927188421893,0.05562769929422144,0.09612552697804183,0.06407025295157129
813,cg03024517,ENSG00000173442,EHBP1L1,0.013826485171443224,0.014598638437023177,0.014312797983918997,0.01731076373391147,0.015205164387704724,0.015266510428564676,0.012975332754616938,0.01819094606272176,0.015376077880027584,0.01795989439343714,0.014726181013234285,0.014254900663140176,0.015047528965229741,0.01585025467890542
814,cg10006762,ENSG00000173442,EHBP1L1,0.1520506934930898,0.08962911971894129,0.08841166976395196,0.09683766250380181,0.07256976658492682,0.0932670389358686,0.09250416128793032,0.0826361913498804,0.07843287656321417,0.1091046276631421,0.08818045353802657,0.13993580596713753,0.23587381656759118,0.11703456647421678
815,cg14189782,ENSG00000173442,EHBP1L1,0.22745125826815443,0.09000067364395238,0.07408138122537347,0.07416743406388342,0.07187314249241603,0.08044041412613623,0.06423752150322562,0.07460591947753388,0.09960443915213857,0.1116156467582337,0.08837205161319918,0.19419227640110923,0.47838767075314803,0.12223214451224057
816,cg03029893,ENSG00000176986,SEC24C,0.8621914300652652,0.8808540638779075,0.9133144060904138,0.8899223468602935,0.8854275074090121,0.9042723050129854,0.8692767053136373,0.913368801678004,0.9092018692261085,0.8350569899724893,0.8711469277187842,0.8264606102055786,0.9259445306052593,0.9119011196935677
817,cg03032512,ENSG00000173918,C1QTNF1,0.40761010686850635,0.4796648417799067,0.4231095583518863,0.4567351203906007,0.30796779892703025,0.3452792874173305,0.6072890354719503,0.718247397179297,0.4466447147302296,0.5715820898868327,0.38073368671527574,0.4915048625061175,0.6110118751872068,0.42014765450500224
818,cg26632897,ENSG00000173918,C1QTNF1,0.5194542639842518,0.6629497394686391,0.4840012004637367,0.6276111840394836,0.4188645784257742,0.44940445416271274,0.8190154579067974,0.8486495536877527,0.601093409750985,0.7103587379901535,0.5166069682665475,0.5712335312621357,0.812095749398878,0.5648679121888195
819,cg03034180,ENSG00000112530,PACRG,0.5695284189138371,0.5068210968978578,0.4814031133158591,0.4059083725478813,0.4373119614215464,0.4654328926860587,0.5370968591907102,0.5453521561019211,0.4630959695114046,0.5107280053642584,0.4750313209922231,0.46526773403007476,0.5389801846684478,0.5148264701918034
820,cg03050687,ENSG00000168806,LCMT2,0.011586830220930447,0.013880138514502897,0.012330664589736043,0.017013978232236278,0.01551785684121021,0.012893914383682193,0.011280563914238541,0.012277641565041918,0.012733095022895045,0.0,0.011787165090296339,0.012456416301458058,0.01190690987769711,0.019382620403740995
821,cg27481594,ENSG00000168806,LCMT2,0.2786198225844771,0.20840119086575168,0.2146791628945193,0.2451387860609788,0.19776341713987808,0.2234958741228722,0.19293292950698485,0.1265858682490122,0.16018991798765644,0.32573471138658966,0.19867192857836022,0.1934742044965855,0.3255113653325574,0.39910065204841155
822,cg03050687,ENSG00000168803,ADAL,0.011586830220930447,0.013880138514502897,0.012330664589736043,0.017013978232236278,0.01551785684121021,0.012893914383682193,0.011280563914238541,0.012277641565041918,0.012733095022895045,0.0,0.011787165090296339,0.012456416301458058,0.01190690987769711,0.019382620403740995
823,cg27481594,ENSG00000168803,ADAL,0.2786198225844771,0.20840119086575168,0.2146791628945193,0.2451387860609788,0.19776341713987808,0.2234958741228722,0.19293292950698485,0.1265858682490122,0.16018991798765644,0.32573471138658966,0.19867192857836022,0.1934742044965855,0.3255113653325574,0.39910065204841155
824,cg03053575,ENSG00000198429,ZNF69,0.06123821729410494,0.059442812319768404,0.0638941455753539,0.061852350900766455,0.11046580063846904,0.25442820720971293,0.05469626885974924,0.06268227271160894,0.07035692872385697,0.09526814690709093,0.11810448594878531,0.049900452958593404,0.06006596837087136,0.07438620160700515
