,lncRNA,num_up_regulated,num_down_regulated,Normal_mean,BLCA_mean,BRCA_mean,COAD_mean,ESCA_mean,HNSC_mean,KIRC_mean,KIRP_mean,LIHC_mean,LUAD_mean,LUSC_mean,PRAD_mean,THCA_mean,UCEC_mean,Normal_std,BLCA_std,BRCA_std,COAD_std,ESCA_std,HNSC_std,KIRC_std,KIRP_std,LIHC_std,LUAD_std,LUSC_std,PRAD_std,THCA_std,UCEC_std,fraction_up_regulated,prolifer,invasi,migrat,growth,methylat,metasta,apoptosis,cell cycle arrest,cell cycle,EMT,immun,cell cycle progression,oncogen,tumor suppress,growth arrest,metaboli,autophag,angiogenesis,prognosis
68,zeb1,2.0,0.0,0.2169849000665044,0.11636169901567545,0.10881256575201344,0.2034822747522732,0.15422372278361893,0.1643331472477761,0.13876372170679888,0.0781833574809481,0.11583591474347076,0.2410832960215716,0.15830570946480113,0.14376237538095235,0.1367040384030025,0.10505365791332573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,peg10,10.0,0.0,0.35432337177992485,0.2300564609561556,0.3135977945528731,0.3462699648683715,0.2689943245640947,0.3424426705533577,0.3519981725611462,0.3606903188084418,0.31601482764405936,0.3757590407493545,0.2426478857723236,0.2814282396044085,0.3738644237603526,0.2682840777622393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,7.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
70,hoxa11-as,41.0,5.0,0.0570709572727918,0.06484446050408839,0.1520853635619152,0.03849337578777165,0.04225168235578258,0.05380151738983957,0.051245826364752466,0.045595910345005486,0.13837773006632206,0.2319602368339774,0.07302723019425318,0.032359481502514165,0.06403819318673548,0.04257370661613034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8913043478260869,25.0,24.0,16.0,13.0,0.0,11.0,12.0,2.0,5.0,4.0,1.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0
71,lifr-as1,1.0,1.0,0.037530408572842185,0.0530645323771463,0.03923027486753406,0.5906561243200545,0.05462787690225295,0.05961352477627568,0.03499714255766539,0.0347254296699038,0.05489659095472182,0.07737197370372596,0.054247471302644006,0.02904254357052861,0.03438617334386025,0.03337586530031092,0.01709299284226669,0.028767499956265336,0.018809792565289158,0.011437718743789516,0.028748663292980342,0.036458412966782816,0.016448917940022987,0.013691832142738012,0.0270459193581991,0.04047029284512568,0.032449812666081386,0.008363028117326922,0.012390826481224635,0.01161378948247796,0.5,5.0,3.0,3.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,linc00667,1.0,1.0,0.03176016174683657,0.09449839299635293,0.0559060900988303,0.044241337424325705,0.0426662894113731,0.05990962923069504,0.02627156126131515,0.026434204618869105,0.030810878160415767,0.057280111251626235,0.02942097451533609,0.02644803410504272,0.0332071522852592,0.3257846496428182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
73,stat3,0.0,1.0,0.6188940960496979,0.4576691484550214,0.5082615374411835,0.631567314977031,0.5347136369694196,0.4575892370684734,0.5176755616883436,0.6906754105195153,0.6958113824496474,0.4811828984366134,0.4505465689561706,0.6765387104305138,0.7136296722152662,0.6506954859705864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,adamts9-as1,0.0,0.0,0.7723416019105315,0.744412811231848,0.8592161142101143,0.9175086561894776,0.8772579496500312,0.8424152186028713,0.6136700796519916,0.3946068134094393,0.8249524067252451,0.8175090255096892,0.8350221939803266,0.8643859207343392,0.9283336939258788,0.8988675604058496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
75,hotair,371.0,25.0,0.16193542932425456,0.2363038349469602,0.4496631888880664,0.3265590440034803,0.4767291346824936,0.3774060068802689,0.23806561199460585,0.5832382377415063,0.08799704408851927,0.28250833521302804,0.26703255322567143,0.3385639353481804,0.07477882489085183,0.2385054601868959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9368686868686869,321.0,310.0,204.0,162.0,91.0,266.0,193.0,26.0,74.0,69.0,58.0,23.0,175.0,24.0,0.0,10.0,26.0,8.0,41.0
76,trim52-as1,0.0,1.0,0.032997716811509925,0.03198209157827285,0.031028285446440405,0.034319358615288516,0.031465695966952464,0.03325863178654419,0.03159024879341304,0.03255453324288761,0.03371899408746936,0.06711342577230534,0.03177810060149183,0.031605424642173564,0.03308329951159683,0.032339345661445966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,ces1p1,0.0,1.0,0.5361293443854779,0.5946418316234041,0.6977257842882885,0.6404641603368347,0.6816216408160141,0.7258141942306828,0.5901935571016302,0.6060235607669915,0.42936137173166217,0.5886334543707116,0.6285079964263645,0.538655504192207,0.5948169836724955,0.4763060671860061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,itpripl1,0.0,0.0,0.10585726880645367,0.28156242027908795,0.543979926623271,0.20809490866692784,0.27383260566216905,0.22465204491088367,0.14162629174148336,0.1695093965370068,0.3170303089834189,0.30553109383348365,0.27958798621163844,0.4942145910098664,0.1152679790737466,0.17334701902216804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,linc00311,1.0,0.0,0.90689482426424,0.6763454305053741,0.8849229026220459,0.8524379181804725,0.8411423578350479,0.8626109644322674,0.9268869588350191,0.9218337622673618,0.8866963369614156,0.8197635197819406,0.8501568595296004,0.9104978174704144,0.9271610814669012,0.8537349618599067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,satb2-as1,1.0,2.0,0.15149051953275536,0.2341087849896341,0.24009403823070816,0.1040300376806043,0.2461630971888113,0.22868374400278316,0.20469621517436395,0.2892303346779823,0.18599184024816975,0.2459962681710611,0.22466621386360072,0.26835897224893845,0.13422841514873768,0.2431382582859664,0.07513486080879984,0.18322822155188306,0.17080654227255854,0.05584265482073826,0.19395957120068166,0.17517082684916838,0.15059474968728995,0.2456010423487296,0.13575395906166873,0.12837133789089172,0.16626982940771146,0.22179289404583494,0.07030772842372493,0.1912268519280878,0.3333333333333333,3.0,1.0,1.0,4.0,2.0,7.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
81,hoxa10,0.0,0.0,0.5362926285378012,0.7068863238954572,0.9134087541951514,0.3593604004600523,0.6827065413978891,0.8237099988059274,0.5718337108291223,0.625345435750578,0.7471355933138568,,0.8033578007542482,0.4505203585067372,0.5068039713885351,0.5739962837132196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,hcg11,4.0,6.0,0.14487829862773258,0.22044765665879268,0.16689365519931196,0.19998873897420408,0.10416586633006394,0.15976615140200384,0.14918466167149888,0.1320609054493714,0.6136045219039771,0.1737791825706461,0.1502409291859253,0.2581525556213575,0.1621512362290603,0.19042262595612766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,12.0,4.0,6.0,7.0,0.0,5.0,10.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
83,snhg17,8.0,0.0,0.03563316912396284,0.029392602191801964,0.027484226276462995,0.032828282743214546,0.026158996807707485,0.030439404468188564,0.0274339118782492,0.03011892019685831,0.0317042005278844,0.0569909499730708,0.02967589661239092,0.029125534410085613,0.03918844089903027,0.02941274608065458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,14.0,15.0,6.0,0.0,7.0,10.0,0.0,4.0,1.0,3.0,2.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0
84,tubb2a,1.0,0.0,0.04852963946527083,0.04901246513486559,0.043951303170246564,0.0537930664541455,0.04568902381322559,0.05207981148212427,0.044963846644389766,0.04874703339886037,0.05172773126087001,0.08786637997660704,0.049266442080609193,0.045426650230716965,0.05382411656063662,0.051118138527366734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,prdm16,0.0,1.0,0.4568540971622972,0.27528898289316195,0.468246921068525,0.2525861550472581,0.37067274388873694,0.4109080175903059,0.33116148235693355,0.22935988698719065,0.2861621013150211,0.4325469610860924,0.4148588079039155,0.5696345316564477,0.7341516793046365,0.3016589427297624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
